"releaseId","ContentType","Title","Date","Url","Keywords","Names","Organizations","Places","AssignedCategories","FavoritesLikes","RetweetsShares","FollowersCount","CommentsCount","WordCount","Source","Party","Gender","IsCurrent","SourceType","EducationLevel","Religion","Race","DateOfBirth","AgeRange","Industry","Military","PriorPublicOffice"
"62519723","Columns, Articles, Op-Eds, Blogs","Daily Caller: Senate Republicans Introduce Bill To Defund Planned Parenthood","2015-07-29 10:30:00Z","https://www.tedcruz.org/press/daily-caller-senate-republicans-introduce-bill-to-defund-planned-parenthood/","[group;taxpayer money;frankness;recent annual report]","[Joni Ernst]","[]","[America]","[Surgical Procedures]","","","","","208","Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"62525655","Press Releases, News, Notices","Mike Huckabee, Iran and the Holocaust","2015-07-29 10:30:00Z","http://www.mikehuckabee.com/news?ID=FD374C4F-340A-4D32-B165-200A62A1FFFB","[death;minister;courage;choices;enemies;congregation;wisdom;pulpit;iranian intentions;iranian mullahs;iranian nuke]","[James Woolsey;Hillary Clinton;Mike Huckabee;Franklin Graham;Tom Cotton;Ken Allard;James Dunford;Peter Pry]","[Joint Chiefs of Staff]","[Iraq;Israel;Arkansas;Iran;America;Tehran;Dachau]","[Army Units;Surgical Procedures;International Agreements and Treaties;Paramilitary Forces;Soldiers;Veterans;Government Policies]","","","","","920","Huckabee, Mike (R) Presidential Campaign ","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Protestant","White","1955-08-24","55-64","[Religious]","","[State]"
"62525685","Press Releases, News, Notices","Watch Mike Huckabee on CNN's The Lead With Jake Tapper","2015-07-30 10:30:00Z","http://www.mikehuckabee.com/blogs?ID=7212E9E0-F252-45CF-B346-34C2A0C052F6","[]","[Mike Huckabee;Jake Tapper]","[]","[]","[]","","","","","45","Huckabee, Mike (R) Presidential Campaign ","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Protestant","White","1955-08-24","55-64","[Religious]","","[State]"
"62508757","Press Releases, News, Notices","Medicare for All","2015-07-30 10:30:00Z","https://berniesanders.com/medicare-for-all/","[people;health;health care;care;health care program;care program;health care system;care system]","[Bernie Sanders;Lyndon Johnson]","[]","[United States]","[Medicines and Drugs;Prescription Drugs]","","","","","348","Sen. Sanders, Bernard - (I – VT) Presidential Campaign ","Democrat","Male","True","Candidates > Presidential 2016","Undergraduate","Jewish","White","1941-09-08","Over 65","[Higher Education;Journalism;Trade - Carpenter]","","[Federal;Local]"
"62516169","Press Releases, News, Notices","Demand The Obama Administration Investigate Planned Parenthood","2015-07-30 10:30:00Z","https://www.bobbyjindal.com/demand-the-obama-administration-investigate-planned-parenthood/","[demand]","[]","[]","[]","[]","","","","","31","(Fmr.) Jindal, Bobby (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","Asian","1971-06-10","35-44","[Consulting Services;Public Administration]","","[Federal;State]"
"62525645","Press Releases, News, Notices","Huckabee's Critics","2015-07-30 10:30:00Z","http://www.mikehuckabee.com/news?ID=F44EB547-303D-48B3-BAF2-FA63E9F1EF96","[people;deal;survival;apology;holocaust;incineration;rabbi;nuclear holocaust;jewish community;jewish people;jewish organizations;iranian deal;jewishness;jewish member;jewish donors]","[Debbie Wasserman;Hillary Clinton;Mike Huckabee;Paul Revere]","[]","[Israel;Iran;America;Number One;Spero;Talmud;Aryeh]","[Foreign Policy]","","","","","1129","Huckabee, Mike (R) Presidential Campaign ","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Protestant","White","1955-08-24","55-64","[Religious]","","[State]"
"62686505","Press Releases, News, Notices","Governor Bush Remarks: National Urban League","2015-07-30 10:30:00Z","https://jeb2016.com/governor-bush-remarks-national-urban-league/","[young people;people;school;life;percent;opportunity;poverty;governor;chance;better life;school choice programs;private school choice;better chance;family support system;better governor;chance at success]","[Julia Johnson;Ben Carson;Michael McMillan;Martin Luther King]","[]","[United States;Washington;America;Miami;Charleston;Confederate;Tallahassee;Baltimore]","[Museums and Galleries;Labor and Employment;Education;Addictions;Recruitment and Hiring;Jobs;Organised Labor;Business Growth;Minority Business Enterprises;Poverty Reduction Services;Pregnant Women's Services;Adult Education;Early Childhood Education;Colleges;Educational Systems ;School Policies;Private Schools;Public Schools;High Schools;Federal Governments;Government Operations]","","","","","5911","Bush, Jeb (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1953-02-11","55-64","[Business;Finance - Banking;Real Estate]","","[State]"
"62529121","Press Releases, News, Notices","Donald Trump keeps crushing his GOP rivals in the polls","2015-07-30 10:30:00Z","https://www.donaldjtrump.com/news/donald-trump-keeps-crushing-his-gop-rivals-in-the-polls","[polls;rivals;republican primary voters;republican rivals]","[Jeb Bush;Donald Trump;Marco Rubio]","[]","[New Hampshire;Washington;Monmouth]","[Universities]","","","","","247","Trump, Donald J. (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Protestant","White","1946-06-14","Over 65","[Business;Real Estate]","",""
"62521121","Press Releases, News, Notices","Chris Christie For President, Inc. - Christie By the #'s: 200+ Questions & 15 Town Halls in New Hampshire So Far","2015-07-30 10:30:00Z","https://www.chrischristie.com/news/chris-christie-for-president-inc--christie-by-the-s-200-questions-amp-15-town-halls-in-new-hampshire-so-far","[town;fox;town hall;town hall meeting;governor;second town hall;town halls]","[Hillary Clinton;Chris Christie]","[]","[New Hampshire;Iowa;Iran;Keystone;Granite;Cedar Falls]","[Military Training;Soldiers;Recruitment and Hiring;Organised Labor]","","","","","381","Christie, Chris (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1962-09-06","45-54","[Law;Politics]","","[Local;State]"
"62686527","Press Releases, News, Notices","We Can End Unjust Barriers to Success for Urban Communities","2015-07-30 10:30:00Z","https://jeb2016.com/ending-unjust-barriers-to-success/","[students;children;school;education;schools;governor;public schools;superintendent;lot;high school;school system;high school graduation;lot of people]","[Jeb Bush;Don Gaetz]","[]","[America;Dade;Miami;Okaloosa]","[Education;Colleges;Educational Systems ;Public Schools;High Schools]","","","","","2575","Bush, Jeb (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1953-02-11","55-64","[Business;Finance - Banking;Real Estate]","","[State]"
"62525637","Press Releases, News, Notices","Video: Mike Huckabee Appears On FNC The O'Reilly Factor","2015-07-31 10:30:00Z","http://www.mikehuckabee.com/blogs?ID=714B8EC8-B2AA-4258-AF83-3E23B366965E","[factor]","[Mike Huckabee]","[]","[]","[]","","","","","36","Huckabee, Mike (R) Presidential Campaign ","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Protestant","White","1955-08-24","55-64","[Religious]","","[State]"
"62508709","Press Releases, News, Notices","National Urban League","2015-07-31 10:30:00Z","https://berniesanders.com/on-the-road-national-urban-league/","[income;health care;care;college;politics;tuition;establishment;wealth;health care system;democratic presidential candidate;wealth inequality;establishment politics]","[Hillary Clinton;Bernie Sanders;Jeb Bush]","[]","[United States;Maryland;America;Sates;Lauderdale]","[Rail Transportation;Education;Jobs;Minimum Wage;Colleges;Universities;Civil and Political Rights;Government Welfare Services]","","","","","504","Sen. Sanders, Bernard - (I – VT) Presidential Campaign ","Democrat","Male","True","Candidates > Presidential 2016","Undergraduate","Jewish","White","1941-09-08","Over 65","[Higher Education;Journalism;Trade - Carpenter]","","[Federal;Local]"
"62510031","Press Releases, News, Notices","Ted Cruz to Hold Iowa Rally for Religious Liberty on August 21","2015-07-31 10:30:00Z","https://www.tedcruz.org/news/ted-cruz-to-hold-iowa-rally-for-religious-liberty/","[convictions;stories;persecution;religious persecution;beliefs;florist;religious beliefs;religious convictions;christian beliefs;christian business owners]","[Kelvin Cochran;Ted Cruz;Phillip Monk;Aaron Kline;Betty Odgaard;Blaine Adamson]","[Air Force;U.S. Air Force;RSVP]","[Iowa;Texas;Des Moines;Grimes;Oregon]","[Air Forces;Crimes Against Humanity;Religious Beliefs;Veterans]","","","","","455","Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"62686457","Press Releases, News, Notices","Statement: Jeb Bush on Hillary Clinton’s Endorsement of Ending Cuban Embargo","2015-07-31 10:30:00Z","https://jeb2016.com/statement-jeb-bush-on-hillary-clintons-endorsement-of-ending-cuban-embargo/","[people;democracy;regime;embargo;endorsement;principled leaders;cuban people;cuban dissidents]","[Hillary Clinton;Jeb Bush]","[]","[Cuba;Miami;Havana]","[Military Disputes]","","","","","426","Bush, Jeb (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1953-02-11","55-64","[Business;Finance - Banking;Real Estate]","","[State]"
"62519645","Columns, Articles, Op-Eds, Blogs","The Blaze: Ted Cruz’s Blunt Response to Mitt Romney Saying It Was ‘Way Over the Line’ to Say Iran Deal Would Make Obama ‘Financier’ of Terror","2015-07-31 10:30:00Z","https://www.tedcruz.org/press/the-blaze-ted-cruzs-blunt-response-to-mitt-romney-saying-it-was-way-over-the-line-to-say-iran-deal-would-make-obama-financier-of-terror/","[blaze;nuclear deal;financier;republican presidential candidate;islamic terrorism;radical islamic terrorism]","[Ted Cruz]","[]","[Texas;Iran;Blaze]","[]","","","","","128","Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"62525683","Press Releases, News, Notices","USA Today Op-Ed: No Apologies for Iran Truth","2015-07-31 10:30:00Z","http://www.mikehuckabee.com/blogs?ID=4F892680-C138-49BC-A161-781089098B5F","[world;deal;genocide;offensive;vacation;diplomacy;nuclear weapon;nuclear deal;nuclear arms;nuclear arms race]","[Hillary Clinton;Adolf Hitler;Mike Huckabee;Neville Chamberlain]","[]","[United States;Israel;Iran;Poland;America;Chamberlains]","[Culture, Sport, Society;Arms Race;Nuclear Weapons Control;Diplomacy;Crimes Against Humanity;Terrorism;Soldiers;Nuclear Weapons]","","","","","570","Huckabee, Mike (R) Presidential Campaign ","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Protestant","White","1955-08-24","55-64","[Religious]","","[State]"
"62512861","Press Releases, News, Notices","Statement by Gov. Perry: End Planned Parenthood’s Nonprofit Status","2015-07-31 10:30:00Z","https://rickperry.org/statement-by-gov-perry-end-planned-parenthoods-nonprofit-status","[status;statement;federal tax dollars;nonprofit status;aborted babies]","[Rick Perry]","[]","[America]","[Federal State or Local Taxes;Government Revenues;Federal Governments]","","","","","273","(Fmr.) Perry, Rick (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1950-03-04","Over 65","[Agriculture, Forestry, Fishing and Hunting]","[Air Force]","[State]"
"62509101","Press Releases, News, Notices","Remarks to the National Urban League","2015-07-31 10:30:00Z","https://martinomalley.com/the-latest/national-urban-league/","[work;police;city;mayor;police officer;lives;cameras;police officers;dignity;police force;young black men;open air drug;police department;black lives matter;justice;criminal justice system;justice reform;criminal justice;criminal justice reform;equal justice]","[Barbara Jordan;Marc Morial;Angela Dawson;Sandra Bland]","[]","[United States;Texas;Maryland;America;New Orleans;The Eastern;Eastside;Alamo;Prairie View;Molotov;Dulaney;Dawsons;Houston;Baltimore]","[Health and Medicine;Labor and Employment;Education;Health Care Services;Mental Health Services;Illnesses;Psychiatric Disorders;Employee Training;Recruitment and Hiring;Jobs;Community Services;Universities;Workplace Learning;Voting Rights;Government Services;Public Safety;Emergency Management;Federal Governments;Mobile Telecommunications;Voice Communications]","","","","","2848","O'Malley, Martin (D) Presidential Campaign","Democrat","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1963-01-18","45-54","[Law]","","[Local;State]"
"62529105","Press Releases, News, Notices","DONALD TRUMPS PRESIDENTIAL FIELD","2015-07-31 10:30:00Z","https://www.donaldjtrump.com/news/donald-trumps-presidential-field","[survey;primary;voters;presidential candidates;presidential field;recent survey]","[Jeb Bush;Mike Huckabee;Rick Perry;Chris Christie;Donald Trump;Ben Carson;Scott Walker;Marco Rubio;Ted Cruz;Michael Noble]","[President of the United States]","[United States;Arizona;America;Phoenix]","[]","","","","","393","Trump, Donald J. (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Protestant","White","1946-06-14","Over 65","[Business;Real Estate]","",""
"62521149","Press Releases, News, Notices","Christie on The O'Reilly Factor: When I Say I'm Gonna Do Something, I Do It","2015-07-31 10:30:00Z","https://www.chrischristie.com/news/christie-on-the-oreilly-factor-when-i-say-im-gonna-do-something-i-do-it","[factor]","[Chris Christie]","[]","[]","[]","","","","","69","Christie, Chris (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1962-09-06","45-54","[Law;Politics]","","[Local;State]"
"62516241","Press Releases, News, Notices","New Iowa Poll Shows Continued Jindal Momentum","2015-07-31 10:30:00Z","https://www.bobbyjindal.com/new-iowa-poll-shows-continued-jindal-momentum/","[poll;polls]","[]","[]","[Iowa;Gravis]","[]","","","","","86","(Fmr.) Jindal, Bobby (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","Asian","1971-06-10","35-44","[Consulting Services;Public Administration]","","[Federal;State]"
"62515793","Press Releases, News, Notices","Who is Ben Carson? Is This Guy a Real Deal? (Nevada Business)","2015-08-01 10:30:00Z","https://www.bencarson.com/news/news-updates/who-is-ben-carson-is-this-guy-a-real-deal","[nominees;polls;presidential nominees;republican nominees]","[Hillary Clinton;Ben Carson]","[]","[Nevada]","[Political Elections]","","","","","151","Carson, Ben (R) Presidential Campaign ","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Black","1951-09-15","55-64","[Health Care - Physician]","",""
"62519623","Columns, Articles, Op-Eds, Blogs","How far we’ve come!","2015-08-01 10:30:00Z","https://www.tedcruz.org/how-far-weve-come/","[week;leadership;race;liberty;religious liberty;crony capitalism;leadership teams;crony;state leadership;groundswell;state leadership teams]","[Bret Baier;Jeff Roe;JoAnn Fleming]","[]","[Iowa;Texas;Iran;Des Moines]","[National Security]","","","","","570","Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"62508711","Press Releases, News, Notices","Sanders Welcomes Setback in Trade Talks for Drug Company Efforts to Drive Prices Higher","2015-08-01 10:30:00Z","https://berniesanders.com/press-release/sanders-welcomes-setback-in-trade-talks/","[trade;drug;prices;trade agreement;setback;trade deal;prices for prescription]","[Bernie Sanders]","[]","[Australia;New Zealand;New Hampshire;Hawaii;Chile;Pacific;Rim]","[Medicines and Drugs;Prescription Drugs;International Trade Agreements;Trade Agreements;Jobs;Patents;Universities]","","","","","339","Sen. Sanders, Bernard - (I – VT) Presidential Campaign ","Democrat","Male","True","Candidates > Presidential 2016","Undergraduate","Jewish","White","1941-09-08","Over 65","[Higher Education;Journalism;Trade - Carpenter]","","[Federal;Local]"
"62508761","Press Releases, News, Notices","Sanders Endorsed by Friends of the Earth","2015-08-01 10:30:00Z","https://berniesanders.com/press-release/sanders-endorsed-by-friends-of-the-earth/","[energy;energy efficiency;oil;climate;pipeline;oil pipeline;endorsement;planet;fossil;fossil fuel;energy efficiency block;enthusiastic endorsement;fossil fuel companies;major endorsement;friends;dirtiest oil;broader energy bill]","[Bernie Sanders;Bill McKibben;Erich Pica;Michael Herz]","[]","[United States;New Hampshire;Texas;Vermont;America;Keystone;Merrimack;Champlain;Arctic]","[Energy;Nonrenewable Energy Sources;Oil Pipelines;Energy Efficiency;Petroleum Resources;Solar Energy;Air Pollutants;Climate Change]","","","","","627","Sen. Sanders, Bernard - (I – VT) Presidential Campaign ","Democrat","Male","True","Candidates > Presidential 2016","Undergraduate","Jewish","White","1941-09-08","Over 65","[Higher Education;Journalism;Trade - Carpenter]","","[Federal;Local]"
"62508767","Press Releases, News, Notices","Exeter, New Hampshire","2015-08-01 10:30:00Z","https://berniesanders.com/exeter-new-hampshire/","[hall;speech;slavery;balconies;public hall;billionaire class;expansion of slavery]","[Bernie Sanders;Abraham Lincoln]","[]","[New Hampshire;America;Claremont;Exeter;Levi]","[]","","","","","350","Sen. Sanders, Bernard - (I – VT) Presidential Campaign ","Democrat","Male","True","Candidates > Presidential 2016","Undergraduate","Jewish","White","1941-09-08","Over 65","[Higher Education;Journalism;Trade - Carpenter]","","[Federal;Local]"
"62686491","Press Releases, News, Notices","Going Everywhere","2015-08-01 10:30:00Z","https://jeb2016.com/going-everywhere/","[league;candidates;urban league;speech;campaigning;pastors;parishioners;best speech;impressive speech;announcement speech;hispanic pastors;orlando]","[Jeb Bush;John Harwood;George Bennett;Alex Leary;Matthew Corrigan]","[Reuters]","[South Carolina;Iowa;Quad;Charleston;Confederate;Orlando;Palm Beach;Lauderdale]","[Veterans]","","","","","1127","Bush, Jeb (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1953-02-11","55-64","[Business;Finance - Banking;Real Estate]","","[State]"
"62514623","Press Releases, News, Notices","The Santorum Family and Bella","2015-08-01 10:30:00Z","http://www.ricksantorum.com/santorum_family_and_bella","[daughter;challenges;face significant challenges;similar challenges;youngest daughter]","[Karen Santorum]","[]","[America;Bella]","[]","","","","","140","Santorum, Rick (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1958-05-10","55-64","[Law]","","[Federal;State]"
"62516161","Press Releases, News, Notices","Stop Planned Parenthood","2015-08-01 10:30:00Z","https://www.bobbyjindal.com/stop-planned-parenthood/","[baby;organs;baby organs;horrifying videos]","[]","[]","[]","[]","","","","","90","(Fmr.) Jindal, Bobby (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","Asian","1971-06-10","35-44","[Consulting Services;Public Administration]","","[Federal;State]"
"62508707","Press Releases, News, Notices","Sanders Proposes Public Funding of Campaigns","2015-08-02 10:30:00Z","https://berniesanders.com/press-release/sanders-proposes-public-funding-of-campaigns/","[funding;money;campaign;ruling;campaigns;politicians;public funding;presidential campaign;current campaign finance;campaign finance system;campaign funding;funding of elections]","[Bernie Sanders]","[]","[New Hampshire;Koch]","[Government Funding;Election Campaigns;Political Elections]","","","","","465","Sen. Sanders, Bernard - (I – VT) Presidential Campaign ","Democrat","Male","True","Candidates > Presidential 2016","Undergraduate","Jewish","White","1941-09-08","Over 65","[Higher Education;Journalism;Trade - Carpenter]","","[Federal;Local]"
"63066813","Press Releases, News, Notices","Lieberman: Jim Webb could stand out from the pack","2015-08-02 10:30:00Z","https://www.webb2016.com/news/lieberman-jim-webb-could-stand-out-from-the-pack/","[pack;virtues;bipartisan solutions;bipartisan support;recent presidential campaign;presidential campaign announcement;bipartisanship]","[Jim Webb]","[]","[Virginia]","[Education;Veterans]","","","","","297","(Fmr.) Webb, Jim (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Graduate","Protestant","White","1946-02-09","Over 65","[Arts, Entertainment, and Recreation;Journalism;Law]","[Marine Corps]","[Federal]"
"62521119","Press Releases, News, Notices","Waterloo Cedar Falls Courier: Christie Offers Straight Talk in Cedar Falls","2015-08-02 10:30:00Z","https://www.chrischristie.com/news/waterloo-cedar-falls-courier-christie-offers-straight-talk-in-cedar-falls","[town hall;town hall meetings;talk;full interview;iowans;first primary debate]","[Hillary Clinton;Bernie Sanders;Chris Christie;Donald Trump;Stephen Hayes;Hugh Hewitt]","[]","[New Hampshire;Iowa;New Jersey;Iran;Waterloo;Des Moines;Cleveland;Cedar Falls]","[Organised Labor;Colleges;Local and Regional Governments]","","","","","339","Christie, Chris (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1962-09-06","45-54","[Law;Politics]","","[Local;State]"
"62686455","Press Releases, News, Notices","Jeb Bush Statement on Obama’s Clean Power Plan","2015-08-02 10:30:00Z","https://jeb2016.com/jeb-bush-statement-on-obamas-clean-power-plan/","[power;carbon;rule;energy revolution;carbon rule]","[Jeb Bush;Mike Allen]","[]","[]","[Energy;Energy Prices and Statistics;State Governments]","","","","","429","Bush, Jeb (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1953-02-11","55-64","[Business;Finance - Banking;Real Estate]","","[State]"
"62508749","Press Releases, News, Notices","Sanders Welcomes Obama’s New Push on Climate Change","2015-08-02 10:30:00Z","https://berniesanders.com/press-release/sanders-welcomes-obamas-new-push-on-climate-change/","[energy;energy efficiency;renewable energy;climate;endorsement;fossil;change;climate change;national environmental group;dependence on fossil]","[Bernie Sanders]","[Environmental Protection Agency]","[New Hampshire;Concord;Keystone;Merrimack]","[Transportation;Energy;Nonrenewable Energy Sources;Energy Efficiency;Solar Energy;Air Pollutants;Environmental Laws and Regulations;Climate Change;Environmental Protection]","","","","","360","Sen. Sanders, Bernard - (I – VT) Presidential Campaign ","Democrat","Male","True","Candidates > Presidential 2016","Undergraduate","Jewish","White","1941-09-08","Over 65","[Higher Education;Journalism;Trade - Carpenter]","","[Federal;Local]"
"62521145","Press Releases, News, Notices","Christie on CNN's State of the Union: Teachers Unions Are Destructive To Public Education In America","2015-08-02 10:30:00Z","https://www.chrischristie.com/news/christie-on-cnns-state-of-the-union-teachers-unions-are-destructive-to-public-education-in-america","[state;unions]","[]","[]","[America]","[Education;Organised Labor;Public Education]","","","","","91","Christie, Chris (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1962-09-06","45-54","[Law;Politics]","","[Local;State]"
"62508759","Press Releases, News, Notices","Progress","2015-08-03 10:30:00Z","https://berniesanders.com/progress/","[]","[]","[]","[]","[]","","","","","9","Sen. Sanders, Bernard - (I – VT) Presidential Campaign ","Democrat","Male","True","Candidates > Presidential 2016","Undergraduate","Jewish","White","1941-09-08","Over 65","[Higher Education;Journalism;Trade - Carpenter]","","[Federal;Local]"
"62514811","Press Releases, News, Notices","ENDORSEMENT: New Hampshire House Majority Leader Jack Flanagan Endorses Gov. John Kasich","2015-08-03 10:30:00Z","https://johnkasich.com/blog-posts/endorsement-new-hampshire-house-majority-leader-jack-flanagan-thinks-john-kasich-should-be-the-next-president-of-the-united-states/","[chair;leader;endorsement;conservative budget;selectman;conservative ideas;retired small business]","[John Kasich;Hollis Brookline;Jack Flanagan]","[]","[New Hampshire;Washington;America;Ohio]","[Small Businesses;Jobs;Government Budgets;Federal Governments]","","","","","567","Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"62512851","Press Releases, News, Notices","Response to Hillary Clinton’s Planned Parenthood Attack","2015-08-03 10:30:00Z","https://rickperry.org/hillary-clinton-planned-parenthood-attack","[response;attack;federal level;aborted babies]","[Rick Perry]","[]","[Texas]","[]","","","","","180","(Fmr.) Perry, Rick (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1950-03-04","Over 65","[Agriculture, Forestry, Fishing and Hunting]","[Air Force]","[State]"
"62510033","Press Releases, News, Notices","Cruz Statement on President Obama’s EPA Regulations","2015-08-03 10:30:00Z","https://www.tedcruz.org/news/cruz-statement-on-president-obamas-epa-regulations/","[statement;regulations;radical attempt;statement in response]","[Ted Cruz]","[EPA]","[Texas]","[Energy]","","","","","209","Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"62519181","Columns, Articles, Op-Eds, Blogs","Carly on Government Spending","2015-08-03 10:30:00Z","https://carlyforamerica.com/blog/carly-on-government-spending/","[spending;size;immense size]","[Christy Paavola]","[Office of Management and Budget]","[]","[Government Expenditures]","","","","","115","Fiorina, Carly (R) Presidential Campaign ","Republican","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1954-09-06","55-64","[Management]","",""
"62508811","Press Releases, News, Notices","Sanders Video Ad Launched","2015-08-03 10:30:00Z","https://berniesanders.com/press-release/sanders-video-ad-launched/","[video;peek;billionaire;online video;video talks;solvable problems;american middle class]","[Bernie Sanders]","[]","[Vermont;America]","[Careers;Climate Change;Colleges]","","","","","268","Sen. Sanders, Bernard - (I – VT) Presidential Campaign ","Democrat","Male","True","Candidates > Presidential 2016","Undergraduate","Jewish","White","1941-09-08","Over 65","[Higher Education;Journalism;Trade - Carpenter]","","[Federal;Local]"
"62525631","Press Releases, News, Notices","Watch Mike Huckabee On Face The Nation","2015-08-03 10:30:00Z","http://www.mikehuckabee.com/blogs?ID=27F07735-D281-418D-B995-1C94A38E9B84","[]","[Mike Huckabee]","[]","[]","[]","","","","","30","Huckabee, Mike (R) Presidential Campaign ","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Protestant","White","1955-08-24","55-64","[Religious]","","[State]"
"62686453","Press Releases, News, Notices","Jeb’s Interview with KCCI’s Cynthia Fodor","2015-08-03 10:30:00Z","https://jeb2016.com/jebs-interview-with-kccis-cynthia-fodor/","[interview;television interview;first television interview;kcci]","[]","[]","[Iowa Falls]","[Energy;Energy Security]","","","","","178","Bush, Jeb (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1953-02-11","55-64","[Business;Finance - Banking;Real Estate]","","[State]"
"62529119","Press Releases, News, Notices","Trump: ‘I don’t think I’m going to be throwing punches’ at GOP debate","2015-08-03 10:30:00Z","https://www.donaldjtrump.com/news/trump-i-dont-think-im-going-to-be-throwing-punches-at-gop-debate","[week;candidates;debate;public debate;punches;serious debate]","[Rick Perry;John Kasich;Donald Trump;John Weaver]","[]","[Texas;Washington;Ohio]","[]","","","","","599","Trump, Donald J. (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Protestant","White","1946-06-14","Over 65","[Business;Real Estate]","",""
"62508819","Press Releases, News, Notices","Sanders Applauds Obama Climate Change Initiative","2015-08-03 10:30:00Z","https://berniesanders.com/press-release/sanders-applauds-obama-climate/","[energy;renewable energy;climate;renewable energy sources;contributors;climate change]","[Bernie Sanders]","[]","[Koch]","[Energy;Nonrenewable Energy Sources;Energy Efficiency;Solar Energy;Oil Companies;Air Pollutants;Climate Change]","","","","","268","Sen. Sanders, Bernard - (I – VT) Presidential Campaign ","Democrat","Male","True","Candidates > Presidential 2016","Undergraduate","Jewish","White","1941-09-08","Over 65","[Higher Education;Journalism;Trade - Carpenter]","","[Federal;Local]"
"62521391","Press Releases, News, Notices","Planned Parenthood Gets Over $500 Million in Tax Dollars. De-Fund It Now","2015-08-03 10:30:00Z","https://marcorubio.com/news/planned-parenthood-gets-over-500-million-in-tax-dollars-de-fund-it-now/","[organization;nation;dollars;videos;unborn children;human dignity;unborn babies;anathema;powerful nation;dollars in taxpayer]","[]","[]","[America]","[Surgical Procedures]","","","","","462","Sen. Rubio, Marco - (R – FL) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","Hispanic","1971-05-28","35-44","[Law]","","[State]"
