"","releaseId","ContentType","Title","Date","Url","Keywords","Names","Organizations","Places","AssignedCategories","FavoritesLikes","RetweetsShares","FollowersCount","CommentsCount","WordCount","Source","Party","Gender","IsCurrent","SourceType","EducationLevel","Religion","Race","DateOfBirth","AgeRange","Industry","Military","PriorPublicOffice"
"7069","53027573","Twitter",".@realDonaldTrump’s comments don’t reflect Republican values and are bad for the Republican Party http://t.co/gToMXOoS1K","2015-07-08 15:05:32Z","http://twitter.com/GovernorPerry/status/618798073221808128","[values;comments;republican values]","[]","[]","[]","[]",127,138,298695,NA,14,"(Fmr.) Perry, Rick (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1950-03-04","Over 65","[Agriculture, Forestry, Fishing and Hunting]","[Air Force]","[State]"
"7083","53032429","Twitter",".@GOPLeader gets it right, we must protect our national security interests & walk away from a bad deal with Iran. http://t.co/vy1T8COjWc","2015-07-08 16:16:05Z","http://twitter.com/GovernorPerry/status/618815830449491968","[deal;interests;security interests;national security interests;bad deal]","[]","[]","[Iran]","[National Security]",66,79,298709,NA,21,"(Fmr.) Perry, Rick (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1950-03-04","Over 65","[Agriculture, Forestry, Fishing and Hunting]","[Air Force]","[State]"
"7106","53043145","Twitter","Last summer I told @BarackObama ""if the fed government won't secure the border, Texas will!"" http://t.co/rnbwAvYQZc http://t.co/wWnq4L3oY2","2015-07-08 18:03:50Z","http://twitter.com/GovernorPerry/status/618842944834039810","[border;last summer;fed;fed government]","[]","[]","[Texas]","[]",277,266,298725,NA,17,"(Fmr.) Perry, Rick (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1950-03-04","Over 65","[Agriculture, Forestry, Fishing and Hunting]","[Air Force]","[State]"
"7131","53074675","Twitter","RT @TeamRickPerry: ""ISIS is no longer just a terrorist group seeking to disrupt peace and stability. It is a terrorist army..."" ...","2015-07-08 20:46:30Z","http://twitter.com/GovernorPerry/status/618883881287073792","[peace;stability;terrorist group;terrorist army]","[]","[]","[]","[]",0,140,298747,NA,22,"(Fmr.) Perry, Rick (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1950-03-04","Over 65","[Agriculture, Forestry, Fishing and Hunting]","[Air Force]","[State]"
"7253","53149617","Twitter","We must end sanctuary cities in America & I have a plan to do it. https://t.co/8rwHPDvQUg","2015-07-09 17:07:49Z","http://twitter.com/GovernorPerry/status/619191235190898688","[cities;sanctuary;sanctuary cities]","[]","[]","[America]","[]",271,210,298889,NA,16,"(Fmr.) Perry, Rick (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1950-03-04","Over 65","[Agriculture, Forestry, Fishing and Hunting]","[Air Force]","[State]"
"7395","53200367","Twitter","Enjoyed catching up & sharing family photos with @RickSantorum backstage at #nrlc2015 this morning. http://t.co/4KOg3R26T6","2015-07-10 15:44:23Z","http://twitter.com/GovernorPerry/status/619532628597846016","[photos;morning;family photos;#NRLC2015]","[]","[]","[]","[]",141,89,299121,NA,15,"(Fmr.) Perry, Rick (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1950-03-04","Over 65","[Agriculture, Forestry, Fishing and Hunting]","[Air Force]","[State]"
"7532","53246851","Twitter","Coffee & good conversation in Knoxville, Iowa! #Perry2016 http://t.co/CvEkdXBUXY","2015-07-11 15:29:52Z","http://twitter.com/GovernorPerry/status/619891363501481984","[conversation;#Perry2016]","[]","[]","[Iowa;Knoxville]","[]",114,57,299332,NA,9,"(Fmr.) Perry, Rick (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1950-03-04","Over 65","[Agriculture, Forestry, Fishing and Hunting]","[Air Force]","[State]"
"7557","53250047","Twitter","Continuing a great day in Iowa with a stop in Oskaloosa! #Perry2016 http://t.co/CyocFaCo3E","2015-07-11 18:22:33Z","http://twitter.com/GovernorPerry/status/619934818139291648","[day;stop;great day;#Perry2016]","[]","[]","[Iowa;Oskaloosa]","[]",81,56,299359,NA,13,"(Fmr.) Perry, Rick (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1950-03-04","Over 65","[Agriculture, Forestry, Fishing and Hunting]","[Air Force]","[State]"
"7663","53267875","Twitter","RT @TeamRickPerry: Thanks to @BettinaVLA for organizing the #Perry2016 #PJNET hashtag rally! We appreciate you & all of @GovernorPerry’s ...","2015-07-12 19:10:10Z","http://twitter.com/GovernorPerry/status/620309191517958146","[rally;passionate supporters;#pjnet;hashtag;#Perry2016]","[]","[]","[]","[]",0,48,299530,NA,20,"(Fmr.) Perry, Rick (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1950-03-04","Over 65","[Agriculture, Forestry, Fishing and Hunting]","[Air Force]","[State]"
"7720","53305109","Twitter","RT @TeamRickPerry: Statement by @GovernorPerry on @HillaryClinton Economic Speech http://t.co/8WSZyUoIxG","2015-07-13 14:04:02Z","http://twitter.com/GovernorPerry/status/620594538554392578","[statement]","[]","[]","[]","[]",0,43,299712,NA,10,"(Fmr.) Perry, Rick (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1950-03-04","Over 65","[Agriculture, Forestry, Fishing and Hunting]","[Air Force]","[State]"
"7826","53319939","Twitter","Clinton & Obama must answer for their pending nuclear deal with #Iran. Sign if you agree >> http://t.co/1d4oHa0VTA http://t.co/CvupCWGYyp","2015-07-13 17:45:50Z","http://twitter.com/GovernorPerry/status/620650356305846272","[deal;nuclear deal;#Iran]","[]","[]","[]","[]",89,115,299755,NA,18,"(Fmr.) Perry, Rick (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1950-03-04","Over 65","[Agriculture, Forestry, Fishing and Hunting]","[Air Force]","[State]"
"7838","53321349","Twitter","Enjoyed talking about my vision for America with Iowans at the Fort Dodge Pizza Ranch! #Perry2016 http://t.co/pW0cBPZuyK","2015-07-13 18:13:28Z","http://twitter.com/GovernorPerry/status/620657308004167680","[vision;#Perry2016]","[]","[]","[America]","[]",54,39,299752,NA,17,"(Fmr.) Perry, Rick (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1950-03-04","Over 65","[Agriculture, Forestry, Fishing and Hunting]","[Air Force]","[State]"
"7904","53345429","Twitter","Appreciate everyone coming out to Rustic Brew in Hampton, IA this afternoon! #Perry2016 http://t.co/pMygqvjAIo","2015-07-13 22:14:43Z","http://twitter.com/GovernorPerry/status/620718023217954816","[brew;afternoon;#Perry2016]","[]","[]","[Rustic]","[]",54,42,299807,NA,14,"(Fmr.) Perry, Rick (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1950-03-04","Over 65","[Agriculture, Forestry, Fishing and Hunting]","[Air Force]","[State]"
"7914","53348255","Twitter","Beautiful Clear Lake, IA! Thanks to the Cerro Gordo County GOP for the BBQ & invitation to speak. #Perry2016 http://t.co/TYtqyyKV7g","2015-07-13 23:47:31Z","http://twitter.com/GovernorPerry/status/620741375588466688","[invitation;#Perry2016]","[]","[]","[Cerro Gordo;Clear Lake]","[]",65,52,299844,NA,20,"(Fmr.) Perry, Rick (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1950-03-04","Over 65","[Agriculture, Forestry, Fishing and Hunting]","[Air Force]","[State]"
"8011","53437645","Twitter","""President Obama’s decision to sign a nuclear deal with #Iran is one of the most destructive foreign policy decisions in my lifetime.""","2015-07-14 16:09:40Z","http://twitter.com/GovernorPerry/status/620988542580166657","[foreign policy;deal;lifetime;nuclear deal;foreign policy decisions;#Iran;destructive foreign policy]","[]","[]","[]","[Foreign Policy]",252,289,300057,NA,22,"(Fmr.) Perry, Rick (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1950-03-04","Over 65","[Agriculture, Forestry, Fishing and Hunting]","[Air Force]","[State]"
"8012","53437669","Twitter","RT @TeamRickPerry: Statement by @GovernorPerry on Iran Nuclear Deal http://t.co/5llB0muhZ6","2015-07-14 16:10:01Z","http://twitter.com/GovernorPerry/status/620988628852805633","[statement]","[]","[]","[Iran]","[]",0,61,300057,NA,10,"(Fmr.) Perry, Rick (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1950-03-04","Over 65","[Agriculture, Forestry, Fishing and Hunting]","[Air Force]","[State]"
"8018","53439595","Twitter","RT @TeamRickPerry: .@GovernorPerry SLAMS @HillaryClinton http://t.co/5llB0muhZ6 #IranDeal http://t.co/ZyufCC0jfy","2015-07-14 16:38:54Z","http://twitter.com/GovernorPerry/status/620995899481817088","[#IranDeal]","[]","[]","[]","[]",0,68,300050,NA,8,"(Fmr.) Perry, Rick (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1950-03-04","Over 65","[Agriculture, Forestry, Fishing and Hunting]","[Air Force]","[State]"
"8024","53442005","Twitter","Why does @HillaryClinton support a state sponsor of terror moving toward obtaining a nuclear weapon? #IranDeal http://t.co/EuEL2y1UXj","2015-07-14 17:00:17Z","http://twitter.com/GovernorPerry/status/621001281822261248","[terror;weapon;nuclear weapon;#IranDeal;sponsor of terror]","[]","[]","[]","[Nuclear Weapons]",108,167,300059,NA,17,"(Fmr.) Perry, Rick (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1950-03-04","Over 65","[Agriculture, Forestry, Fishing and Hunting]","[Air Force]","[State]"
"8049","53450357","Twitter","It is because of stories like this that I signed legislation defunding Planned Parenthood in the state of Texas http://t.co/EDiqUfWN5j","2015-07-14 19:05:32Z","http://twitter.com/GovernorPerry/status/621032800892784640","[legislation;stories]","[]","[]","[Texas]","[]",744,693,300093,NA,20,"(Fmr.) Perry, Rick (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1950-03-04","Over 65","[Agriculture, Forestry, Fishing and Hunting]","[Air Force]","[State]"
"8062","53460295","Twitter","RT @FreeBeacon: .@GovernorPerry: @PPact ‘Profiting Off the Tragedy of a Destroyed Human Life’ http://t.co/HKJevn6C7c http://t.co/S0cB8ZwQsP","2015-07-14 20:11:06Z","http://twitter.com/GovernorPerry/status/621049301498662912","[tragedy]","[]","[]","[]","[]",0,165,300123,NA,15,"(Fmr.) Perry, Rick (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1950-03-04","Over 65","[Agriculture, Forestry, Fishing and Hunting]","[Air Force]","[State]"
"8252","53581377","Twitter","President @BarackObama's #IranDeal is a threat to national security! Sign if you agree -----> http://t.co/dWlSgc6moG http://t.co/hssYyGvCcA","2015-07-15 18:55:48Z","http://twitter.com/GovernorPerry/status/621392739284860928","[security;national security;threat;#IranDeal]","[]","[]","[]","[National Security]",172,213,300425,NA,16,"(Fmr.) Perry, Rick (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1950-03-04","Over 65","[Agriculture, Forestry, Fishing and Hunting]","[Air Force]","[State]"
"8297","53596095","Twitter","RT @TeamRickPerry: .@GovernorPerry: 'There's No Will In Washington D.C. To Keep The American People Safe' #Perry2016 http://t.co/0D3QJzy8xl","2015-07-15 22:26:37Z","http://twitter.com/GovernorPerry/status/621445793183059969","[people;safe;people safe;american people;#Perry2016]","[]","[]","[Washington]","[]",0,150,300455,NA,17,"(Fmr.) Perry, Rick (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1950-03-04","Over 65","[Agriculture, Forestry, Fishing and Hunting]","[Air Force]","[State]"
"8360","53613827","Twitter",".@AnitaPerryTX & I are praying for a speedy recovery Mr. President @GeorgeHWBush, get well soon!","2015-07-16 13:17:38Z","http://twitter.com/GovernorPerry/status/621670023354957824","[recovery;speedy recovery]","[]","[]","[]","[]",165,90,300601,NA,15,"(Fmr.) Perry, Rick (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1950-03-04","Over 65","[Agriculture, Forestry, Fishing and Hunting]","[Air Force]","[State]"
"8440","53628133","Twitter",".@realDonaldTrump-ism not conservatism but a toxic mix of demagoguery and nonsense. https://t.co/C5aPaaA13p","2015-07-16 17:03:52Z","http://twitter.com/GovernorPerry/status/621726956820631552","[conservatism;demagoguery;toxic mix]","[]","[]","[]","[]",279,263,300667,NA,12,"(Fmr.) Perry, Rick (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1950-03-04","Over 65","[Agriculture, Forestry, Fishing and Hunting]","[Air Force]","[State]"
"8473","53640827","Twitter","RT @AnitaPerryTX: Please join @GovernorPerry & me in prayer for the Marines who senselessly lost their lives in #Chattanooga & their loved ...","2015-07-16 19:35:34Z","http://twitter.com/GovernorPerry/status/621765134579560448","[lives;prayer;#Chattanooga]","[]","[]","[]","[]",0,315,300720,NA,23,"(Fmr.) Perry, Rick (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1950-03-04","Over 65","[Agriculture, Forestry, Fishing and Hunting]","[Air Force]","[State]"
"8697","53697485","Twitter","We need a President who will create economic opportunity for all Americans. #Perry2016 https://t.co/XHayqwWdLl","2015-07-17 19:40:22Z","http://twitter.com/GovernorPerry/status/622128731990048768","[economic opportunity;opportunity;#Perry2016]","[]","[]","[]","[]",111,99,301107,NA,14,"(Fmr.) Perry, Rick (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1950-03-04","Over 65","[Agriculture, Forestry, Fishing and Hunting]","[Air Force]","[State]"
"8727","53701177","Twitter","RT @TeamRickPerry: ICYMI: @GovernorPerry turned the tables on @msnbc over the #PlannedParenthood video  https://t.co/JsZq9n7Qgr","2015-07-17 20:55:26Z","http://twitter.com/GovernorPerry/status/622147621885485056","[tables;#PlannedParenthood;icymi]","[]","[]","[]","[]",0,83,301125,NA,14,"(Fmr.) Perry, Rick (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1950-03-04","Over 65","[Agriculture, Forestry, Fishing and Hunting]","[Air Force]","[State]"
"8960","53723725","Twitter",".@SenJohnMcCain is an American hero & all POW's deserve our nation's highest debt of gratitude. @realDonaldTrump's comments are disgraceful.","2015-07-18 16:35:39Z","http://twitter.com/GovernorPerry/status/622444631658135552","[hero;gratitude;debt of gratitude;highest debt]","[]","[]","[]","[]",756,909,301284,NA,19,"(Fmr.) Perry, Rick (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1950-03-04","Over 65","[Agriculture, Forestry, Fishing and Hunting]","[Air Force]","[State]"
"8963","53723905","Twitter","As a fellow veteran I respect @SenJohnMcCain because he volunteered to serve his country. I cannot say the same about Mr. @realDonaldTrump.","2015-07-18 16:49:18Z","http://twitter.com/GovernorPerry/status/622448069573939200","[country;veteran;fellow veteran]","[]","[]","[]","[Veterans]",747,714,301303,NA,22,"(Fmr.) Perry, Rick (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1950-03-04","Over 65","[Agriculture, Forestry, Fishing and Hunting]","[Air Force]","[State]"
"8967","53724353","Twitter",".@realDonaldTrump's comments today make him unfit to be Commander-in-Chief https://t.co/EVl1X66gHo","2015-07-18 17:14:58Z","http://twitter.com/GovernorPerry/status/622454524855201792","[today;comments;comments today]","[]","[]","[]","[]",462,518,301341,NA,10,"(Fmr.) Perry, Rick (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1950-03-04","Over 65","[Agriculture, Forestry, Fishing and Hunting]","[Air Force]","[State]"
"9040","53729599","Twitter","RT @TeamRickPerry: Backstage view of @GovernorPerry at #FLS2015, joked he ""doesn't like sitting on the left."" http://t.co/e1BtygXVWG","2015-07-18 21:47:27Z","http://twitter.com/GovernorPerry/status/622523098110169088","[view;backstage;backstage view;#FLS2015]","[]","[]","[]","[]",0,51,301669,NA,17,"(Fmr.) Perry, Rick (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1950-03-04","Over 65","[Agriculture, Forestry, Fishing and Hunting]","[Air Force]","[State]"
"9246","53768759","Twitter","RT @NRO: .@GovernorPerry writes: On Military Service and on Border Security, Trump Offers Only Hot Air http://t.co/idX9yw8TzP","2015-07-20 15:26:42Z","http://twitter.com/GovernorPerry/status/623152054995808257","[]","[]","[]","[]","[Border Security;Armed Forces]",0,73,302306,NA,17,"(Fmr.) Perry, Rick (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1950-03-04","Over 65","[Agriculture, Forestry, Fishing and Hunting]","[Air Force]","[State]"
"9320","53789789","Twitter","Defending conservatism against the cancer of Trump-ism – I hope you’ll join me Wednesday in DC #Perry2016  --> https://t.co/8tIwlBFvlQ","2015-07-20 21:37:22Z","http://twitter.com/GovernorPerry/status/623245339097575424","[cancer;conservatism;#Perry2016]","[]","[]","[]","[Cancer]",118,159,302383,NA,19,"(Fmr.) Perry, Rick (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1950-03-04","Over 65","[Agriculture, Forestry, Fishing and Hunting]","[Air Force]","[State]"
"9350","53794765","Twitter","RT @seanhannity: @GovernorPerry will join me tonight to discuss @realDonaldTrump's controversial comments about @SenJohnMcCain. #Hannity","2015-07-20 23:07:21Z","http://twitter.com/GovernorPerry/status/623267982123274240","[tonight;comments;controversial comments;#Hannity]","[]","[]","[]","[]",0,67,302403,NA,15,"(Fmr.) Perry, Rick (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1950-03-04","Over 65","[Agriculture, Forestry, Fishing and Hunting]","[Air Force]","[State]"
"9660","53859229","Twitter","Winding down another day on the trail! Add me on Snapchat - governorperry - to keep up with the campaign. #Perry2016 https://t.co/lxIRv61CMW","2015-07-22 03:11:29Z","http://twitter.com/GovernorPerry/status/623691810397798401","[trail;governorperry;#Perry2016]","[]","[]","[Winding]","[]",102,51,302946,NA,22,"(Fmr.) Perry, Rick (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1950-03-04","Over 65","[Agriculture, Forestry, Fishing and Hunting]","[Air Force]","[State]"
"9703","53878441","Twitter","RT @TeamRickPerry: Meet @GovernorPerry’s biggest supporter: @realDonaldTrump http://t.co/Fno9EcZb3X","2015-07-22 15:11:34Z","http://twitter.com/GovernorPerry/status/623873021820809216","[supporter;biggest supporter]","[]","[]","[]","[]",0,52,303055,NA,8,"(Fmr.) Perry, Rick (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1950-03-04","Over 65","[Agriculture, Forestry, Fishing and Hunting]","[Air Force]","[State]"
"9719","53881351","Twitter","Be sure to tune-in on Saturday when I join @tperkins for a discussion on faith, family, & freedom. #PerkinsLive http://t.co/QVYVVAxuRW","2015-07-22 16:15:51Z","http://twitter.com/GovernorPerry/status/623889202409684992","[freedom;faith;#PerkinsLive]","[]","[]","[]","[]",42,44,303079,NA,20,"(Fmr.) Perry, Rick (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1950-03-04","Over 65","[Agriculture, Forestry, Fishing and Hunting]","[Air Force]","[State]"
"9733","53886617","Twitter","RT @tperkins: Enjoyed our visit @GovernorPerry. Always good to spend time with another veteran and supporter of the 2nd amendment. ...","2015-07-22 16:55:07Z","http://twitter.com/GovernorPerry/status/623899083560726528","[veteran;supporter]","[]","[]","[]","[Veterans]",0,40,303095,NA,21,"(Fmr.) Perry, Rick (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1950-03-04","Over 65","[Agriculture, Forestry, Fishing and Hunting]","[Air Force]","[State]"
"9744","53890023","Twitter","From my friend @SamsPressShop: ""The ‘Hanoi Hilton’ is no Trump Hotel"" http://t.co/dLkKGPVhiF","2015-07-22 17:31:43Z","http://twitter.com/GovernorPerry/status/623908294101327872","[friend]","[]","[]","[]","[]",37,50,303109,NA,12,"(Fmr.) Perry, Rick (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1950-03-04","Over 65","[Agriculture, Forestry, Fishing and Hunting]","[Air Force]","[State]"
"9756","53897315","Twitter","My speech on ""Defending Conservatism Against the Cancer of @realDonaldTrump-ism"" https://t.co/5vGUJphNlk","2015-07-22 18:34:16Z","http://twitter.com/GovernorPerry/status/623924033596354561","[cancer;conservatism]","[]","[]","[]","[Cancer]",77,101,303135,NA,11,"(Fmr.) Perry, Rick (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1950-03-04","Over 65","[Agriculture, Forestry, Fishing and Hunting]","[Air Force]","[State]"
"9771","53899565","Twitter","RT @TeamRickPerry: ""The next president will face serious issues that demand serious leadership."" https://t.co/rDc4Hf9KGz","2015-07-22 19:04:54Z","http://twitter.com/GovernorPerry/status/623931744798969856","[leadership;issues;serious issues;serious leadership]","[]","[]","[]","[]",0,57,303134,NA,14,"(Fmr.) Perry, Rick (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1950-03-04","Over 65","[Agriculture, Forestry, Fishing and Hunting]","[Air Force]","[State]"
"9772","53899575","Twitter","RT @TeamRickPerry: ""@realDonaldTrump couldn’t have endured for five minutes what @SenJohnMcCain endured for five and a half years."" ...","2015-07-22 19:05:05Z","http://twitter.com/GovernorPerry/status/623931790378401792","[minutes;half]","[]","[]","[]","[]",0,79,303134,NA,19,"(Fmr.) Perry, Rick (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1950-03-04","Over 65","[Agriculture, Forestry, Fishing and Hunting]","[Air Force]","[State]"
"9773","53899653","Twitter","RT @TeamRickPerry: ""In times of trouble, there are two types of leaders: repairers of the breach and sowers of discord."" ...","2015-07-22 19:06:52Z","http://twitter.com/GovernorPerry/status/623932239009570816","[repairers;sowers;types of leaders]","[]","[]","[]","[]",0,61,303136,NA,21,"(Fmr.) Perry, Rick (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1950-03-04","Over 65","[Agriculture, Forestry, Fishing and Hunting]","[Air Force]","[State]"
"9774","53899907","Twitter","RT @TeamRickPerry: FULL SPEECH: ""Defending Conservatism Against the Cancer of @realDonaldTrump-ism"" https://t.co/rDc4Hf9KGz","2015-07-22 19:12:24Z","http://twitter.com/GovernorPerry/status/623933631862419456","[cancer;conservatism]","[]","[]","[]","[Cancer]",0,71,303140,NA,12,"(Fmr.) Perry, Rick (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1950-03-04","Over 65","[Agriculture, Forestry, Fishing and Hunting]","[Air Force]","[State]"
"9807","53905757","Twitter","Saw my friend & fellow Aggie @RepJoeBarton in D.C. today! #GigEm http://t.co/JLvQNoicpV","2015-07-22 21:20:16Z","http://twitter.com/GovernorPerry/status/623965810940207105","[friend;fellow;#GigEm]","[]","[]","[]","[]",77,38,303221,NA,12,"(Fmr.) Perry, Rick (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1950-03-04","Over 65","[Agriculture, Forestry, Fishing and Hunting]","[Air Force]","[State]"
"9811","53907167","Twitter","RT @TeamRickPerry: ""I think he would be more comfortable with @HillaryClinton than he is running with the Republicans.""   ...","2015-07-22 21:58:13Z","http://twitter.com/GovernorPerry/status/623975360225357824","[]","[]","[]","[]","[]",0,28,303232,NA,19,"(Fmr.) Perry, Rick (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1950-03-04","Over 65","[Agriculture, Forestry, Fishing and Hunting]","[Air Force]","[State]"
"9812","53907169","Twitter","RT @TeamRickPerry: ""Defund Planned Parenthood Like We Did in Texas"" - @GovernorPerry    http://t.co/xDXOyvGHkw","2015-07-22 21:58:15Z","http://twitter.com/GovernorPerry/status/623975370803380224","[]","[]","[]","[Texas]","[]",0,73,303232,NA,13,"(Fmr.) Perry, Rick (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1950-03-04","Over 65","[Agriculture, Forestry, Fishing and Hunting]","[Air Force]","[State]"
"9820","53910325","Twitter","Defund #PlannedParenthood nationwide just like we did in Texas! #prolife   RT if you agree http://t.co/EVTlFv5gBh https://t.co/phbgfKDDHR","2015-07-22 22:43:33Z","http://twitter.com/GovernorPerry/status/623986770661675009","[#prolife;#PlannedParenthood]","[]","[]","[Texas]","[]",363,472,303242,NA,16,"(Fmr.) Perry, Rick (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1950-03-04","Over 65","[Agriculture, Forestry, Fishing and Hunting]","[Air Force]","[State]"
"9846","53913257","Twitter","RT @SenJohnMcCain: Imp't speech by @GovernorPerry today - appreciate his service to America both in uniform and out https://t.co/GUoQxa9459","2015-07-23 00:09:48Z","http://twitter.com/GovernorPerry/status/624008475085963264","[service;speech]","[]","[]","[America]","[]",0,135,303257,NA,19,"(Fmr.) Perry, Rick (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1950-03-04","Over 65","[Agriculture, Forestry, Fishing and Hunting]","[Air Force]","[State]"
"9945","53937037","Twitter","As an employer of illegal immigrants @realDonaldTrump’s border security record is non-existent, a farce at worst http://t.co/1543ckbLqc","2015-07-23 15:41:46Z","http://twitter.com/GovernorPerry/status/624243012818726912","[immigrants;border security;illegal immigrants;farce]","[]","[]","[]","[Labor and Employment;Border Security]",100,120,303505,NA,17,"(Fmr.) Perry, Rick (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1950-03-04","Over 65","[Agriculture, Forestry, Fishing and Hunting]","[Air Force]","[State]"
"10220","54004513","Twitter","RT @AnitaPerryTX: Prayers for our neighbors in Louisiana, and for the friends and families who have been affected by last night’s shooting.","2015-07-24 21:44:06Z","http://twitter.com/GovernorPerry/status/624696583456604160","[shooting;prayers;last night]","[]","[]","[Louisiana]","[]",0,72,303970,NA,22,"(Fmr.) Perry, Rick (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1950-03-04","Over 65","[Agriculture, Forestry, Fishing and Hunting]","[Air Force]","[State]"
"10233","54006641","Twitter","RT @TeamRickPerry: .@GovernorPerry: NO federal funding of #PlannedParenthood! Watch & Sign if you agree ---> http://t.co/Plbz5jjwhf ...","2015-07-24 23:09:28Z","http://twitter.com/GovernorPerry/status/624718068879482884","[funding;federal funding;#PlannedParenthood]","[]","[]","[]","[Government Funding]",0,142,303978,NA,17,"(Fmr.) Perry, Rick (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1950-03-04","Over 65","[Agriculture, Forestry, Fishing and Hunting]","[Air Force]","[State]"
