"","releaseId","ContentType","Title","Date","Url","Keywords","Names","Organizations","Places","AssignedCategories","FavoritesLikes","RetweetsShares","FollowersCount","CommentsCount","WordCount","Source","Party","Gender","IsCurrent","SourceType","EducationLevel","Religion","Race","DateOfBirth","AgeRange","Industry","Military","PriorPublicOffice"
"8344","53607349","Twitter","RT @docfonda: Interesting essay on the 5 voter constituencies which should respond to a @JimWebbUSA Presidential candidacy. ...","2015-07-16 10:22:27Z","http://twitter.com/JimWebbUSA/status/621625936010702848","[essay;candidacy;interesting essay]","[]","[]","[]","[]",0,7,10885,NA,18,"(Fmr.) Webb, Jim (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Graduate","Protestant","White","1946-02-09","Over 65","[Arts, Entertainment, and Recreation;Journalism;Law]","[Marine Corps]","[Federal]"
"8345","53607651","Twitter","Overdue but glad it is happening: Obama on Failings of Criminal Justice System http://t.co/OruEAGVzwF Webb's work: http://t.co/fuXlfUqQxT","2015-07-16 10:36:15Z","http://twitter.com/JimWebbUSA/status/621629409443885057","[work;failings]","[]","[]","[]","[]",9,7,10884,NA,17,"(Fmr.) Webb, Jim (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Graduate","Protestant","White","1946-02-09","Over 65","[Arts, Entertainment, and Recreation;Journalism;Law]","[Marine Corps]","[Federal]"
"8348","53608587","Twitter","@DeesSteve Good morning. Here is a introduction to Jim Webb's campaign, written by Jim: http://t.co/Lo9AMmlUNs.","2015-07-16 11:09:36Z","http://twitter.com/JimWebbUSA/status/621637802854363136","[campaign;morning]","[]","[]","[]","[]",1,0,10882,NA,15,"(Fmr.) Webb, Jim (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Graduate","Protestant","White","1946-02-09","Over 65","[Arts, Entertainment, and Recreation;Journalism;Law]","[Marine Corps]","[Federal]"
"8350","53609373","Twitter","A big day for #CriminalJusticeReform, which Jim Webb has been driving for 9 years: http://t.co/fuXlfUqQxT #Webb2016 http://t.co/0q6X2Yphek","2015-07-16 11:29:26Z","http://twitter.com/JimWebbUSA/status/621642796001325056","[day;#criminaljusticereform;#webb2016]","[Jim Webb]","[]","[]","[]",5,8,10883,NA,17,"(Fmr.) Webb, Jim (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Graduate","Protestant","White","1946-02-09","Over 65","[Arts, Entertainment, and Recreation;Journalism;Law]","[Marine Corps]","[Federal]"
"8351","53609793","Twitter","@NickHannula Thank you. It depends on which type & size of your device, + plugins & where you're looking at the graphic (feed or profile).","2015-07-16 11:35:25Z","http://twitter.com/JimWebbUSA/status/621644298778447872","[feed;profile]","[]","[]","[]","[]",0,0,10883,NA,24,"(Fmr.) Webb, Jim (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Graduate","Protestant","White","1946-02-09","Over 65","[Arts, Entertainment, and Recreation;Journalism;Law]","[Marine Corps]","[Federal]"
"8352","53609825","Twitter","Very pleased to hear that, Steve. Thank you for your service & your continued sacrifices. #ServiceToCountry https://t.co/g7Ze8da0V7","2015-07-16 11:38:02Z","http://twitter.com/JimWebbUSA/status/621644958500524032","[daughter;vet;disabled vet]","[]","[]","[]","[]",3,5,10883,NA,17,"(Fmr.) Webb, Jim (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Graduate","Protestant","White","1946-02-09","Over 65","[Arts, Entertainment, and Recreation;Journalism;Law]","[Marine Corps]","[Federal]"
"8353","53610131","Twitter","@DeesSteve Thanks so much!","2015-07-16 11:52:17Z","http://twitter.com/JimWebbUSA/status/621648547214159876","[]","[]","[]","[]","[]",0,0,10883,NA,4,"(Fmr.) Webb, Jim (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Graduate","Protestant","White","1946-02-09","Over 65","[Arts, Entertainment, and Recreation;Journalism;Law]","[Marine Corps]","[Federal]"
"8356","53612803","Twitter","Why We Must Fix Our Prisons http://t.co/12ESQn7SbS #Webb2016 #WebbNation #JusticeSystemReform http://t.co/7G9iy4Cl1Y","2015-07-16 13:01:50Z","http://twitter.com/JimWebbUSA/status/621666047016464384","[prisons;#webb2016;#WebbNation]","[]","[]","[]","[]",7,3,10884,NA,11,"(Fmr.) Webb, Jim (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Graduate","Protestant","White","1946-02-09","Over 65","[Arts, Entertainment, and Recreation;Journalism;Law]","[Marine Corps]","[Federal]"
"8364","53614317","Twitter","@jerry25a Jim Webb spoke about #IranDeal yesterday on the Diane Rehm Show: https://t.co/bZC3mEsWvX We expect he'll be asked about it again.","2015-07-16 13:27:47Z","http://twitter.com/JimWebbUSA/status/621672578747400192","[yesterday;#IranDeal]","[Diane Rehm;Jim Webb]","[]","[]","[]",0,0,10885,NA,21,"(Fmr.) Webb, Jim (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Graduate","Protestant","White","1946-02-09","Over 65","[Arts, Entertainment, and Recreation;Journalism;Law]","[Marine Corps]","[Federal]"
"8365","53614343","Twitter","RT @Blackbear359129: @TeddyDavisCNN @docfonda @JimWebbUSA I bet Hillary is scared stiff of Jim Webb.  He has the make-up of a future ...","2015-07-16 13:28:34Z","http://twitter.com/JimWebbUSA/status/621672774428438529","[future;stiff;scared stiff;future president]","[Jim Webb]","[]","[]","[]",0,2,10885,NA,22,"(Fmr.) Webb, Jim (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Graduate","Protestant","White","1946-02-09","Over 65","[Arts, Entertainment, and Recreation;Journalism;Law]","[Marine Corps]","[Federal]"
"8366","53614371","Twitter","RT @PeterRoach7: @JimWebbUSA All prisons should be clear and safe for all.","2015-07-16 13:29:18Z","http://twitter.com/JimWebbUSA/status/621672959925690368","[prisons]","[]","[]","[]","[]",0,2,10885,NA,12,"(Fmr.) Webb, Jim (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Graduate","Protestant","White","1946-02-09","Over 65","[Arts, Entertainment, and Recreation;Journalism;Law]","[Marine Corps]","[Federal]"
"8367","53614477","Twitter","@pcjh1988 Here is a introduction to Jim Webb's campaign, which of course he wrote http://t.co/Lo9AMmlUNs. Hopefully you find it informative.","2015-07-16 13:30:56Z","http://twitter.com/JimWebbUSA/status/621673371240153088","[course;campaign]","[]","[]","[]","[]",0,1,10885,NA,20,"(Fmr.) Webb, Jim (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Graduate","Protestant","White","1946-02-09","Over 65","[Arts, Entertainment, and Recreation;Journalism;Law]","[Marine Corps]","[Federal]"
"8370","53614893","Twitter","The cost of our prisons is staggering, draining government resources at the worst possible moment. #Webb2016 https://t.co/lHCbifL2np","2015-07-16 13:39:33Z","http://twitter.com/JimWebbUSA/status/621675538164379648","[cost;prisons;prison reform;worst possible moment;#webb2016]","[]","[]","[Alabama]","[]",8,5,10884,NA,17,"(Fmr.) Webb, Jim (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Graduate","Protestant","White","1946-02-09","Over 65","[Arts, Entertainment, and Recreation;Journalism;Law]","[Marine Corps]","[Federal]"
"8372","53615187","Twitter","RT @half_witt: @JimWebbUSA is probably the only candidate who has ""a union card, two Purple Hearts and three tattoos.""  ...","2015-07-16 13:44:45Z","http://twitter.com/JimWebbUSA/status/621676848699863040","[card;tattoos;union card]","[]","[]","[]","[Organised Labor]",0,12,10885,NA,20,"(Fmr.) Webb, Jim (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Graduate","Protestant","White","1946-02-09","Over 65","[Arts, Entertainment, and Recreation;Journalism;Law]","[Marine Corps]","[Federal]"
"8374","53615221","Twitter","RT @krmannering: @POTUS could establish @JimWebbUSA 's Prison reform Comm by Exec. Order today. Should have done so in 2011, after GOP ...","2015-07-16 13:45:24Z","http://twitter.com/JimWebbUSA/status/621677011765985280","[#leadership;exec;comm]","[]","[]","[]","[]",0,3,10885,NA,23,"(Fmr.) Webb, Jim (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Graduate","Protestant","White","1946-02-09","Over 65","[Arts, Entertainment, and Recreation;Journalism;Law]","[Marine Corps]","[Federal]"
"8377","53615477","Twitter","@educatednubian @Blackbear359129 Here's an introduction to his campaign, which he wrote http://t.co/Lo9AMmlUNs Hope you find it informative.","2015-07-16 13:50:11Z","http://twitter.com/JimWebbUSA/status/621678215245996032","[campaign;introduction]","[]","[]","[]","[]",0,0,10885,NA,17,"(Fmr.) Webb, Jim (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Graduate","Protestant","White","1946-02-09","Over 65","[Arts, Entertainment, and Recreation;Journalism;Law]","[Marine Corps]","[Federal]"
"8380","53616177","Twitter","Jim Webb’s Criminal Justice Crusade http://t.co/fuXlfUqQxT #Webb2016 #WebbNation #CriminalJusticeReform http://t.co/s3aRCrTGFI","2015-07-16 14:03:15Z","http://twitter.com/JimWebbUSA/status/621681504641531904","[crusade;#criminaljusticereform;#webb2016;#WebbNation]","[]","[]","[]","[]",4,0,10886,NA,10,"(Fmr.) Webb, Jim (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Graduate","Protestant","White","1946-02-09","Over 65","[Arts, Entertainment, and Recreation;Journalism;Law]","[Marine Corps]","[Federal]"
"8381","53616307","Twitter","@rtlehr @POTUS He's has been working for 9 yrs to reform the justice system to ensure fairness & safety for all. http://t.co/12ESQn7SbS","2015-07-16 14:05:08Z","http://twitter.com/JimWebbUSA/status/621681976005804033","[fairness;yrs;justice system]","[]","[]","[]","[]",0,0,10886,NA,22,"(Fmr.) Webb, Jim (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Graduate","Protestant","White","1946-02-09","Over 65","[Arts, Entertainment, and Recreation;Journalism;Law]","[Marine Corps]","[Federal]"
"8387","53618471","Twitter","RT @CQnow: ICYMI: Only one pres candidate can claim to have driven the enactment of landmark legislation http://t.co/SvRadiwHtb ...","2015-07-16 14:43:36Z","http://twitter.com/JimWebbUSA/status/621691659227545601","[landmark;landmark legislation;icymi]","[]","[]","[]","[]",0,16,10886,NA,19,"(Fmr.) Webb, Jim (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Graduate","Protestant","White","1946-02-09","Over 65","[Arts, Entertainment, and Recreation;Journalism;Law]","[Marine Corps]","[Federal]"
"8390","53618693","Twitter","RT @jmek: @JimWebbUSA and you've got my vote","2015-07-16 14:46:56Z","http://twitter.com/JimWebbUSA/status/621692496553226240","[vote]","[]","[]","[]","[]",0,2,10885,NA,8,"(Fmr.) Webb, Jim (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Graduate","Protestant","White","1946-02-09","Over 65","[Arts, Entertainment, and Recreation;Journalism;Law]","[Marine Corps]","[Federal]"
"8391","53618769","Twitter","RT @281_691: @JimWebbUSA good luck, Mr. Webb....  refreshing to have an honest, military man running for President!!","2015-07-16 14:47:50Z","http://twitter.com/JimWebbUSA/status/621692722689118208","[man;luck;military man]","[]","[]","[]","[]",0,4,10885,NA,17,"(Fmr.) Webb, Jim (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Graduate","Protestant","White","1946-02-09","Over 65","[Arts, Entertainment, and Recreation;Journalism;Law]","[Marine Corps]","[Federal]"
"8392","53618907","Twitter","RT @PatDugan: @JimWebbUSA Best of luck to a fellow combat Marine who served as a Grunt in Vietnam. . Semper Fi, Marine!!! Pat Dugan USMC ...","2015-07-16 14:49:43Z","http://twitter.com/JimWebbUSA/status/621693196255408128","[combat;luck;fellow combat;best of luck]","[]","[USMC]","[Vietnam;Grunt]","[]",0,5,10885,NA,26,"(Fmr.) Webb, Jim (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Graduate","Protestant","White","1946-02-09","Over 65","[Arts, Entertainment, and Recreation;Journalism;Law]","[Marine Corps]","[Federal]"
"8393","53618975","Twitter","RT @pdg811: @JimWebbUSA We finally have a real leader running for President.  Very happy to see you in this.","2015-07-16 14:50:24Z","http://twitter.com/JimWebbUSA/status/621693370260328448","[leader;real leader]","[]","[]","[]","[]",0,5,10884,NA,19,"(Fmr.) Webb, Jim (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Graduate","Protestant","White","1946-02-09","Over 65","[Arts, Entertainment, and Recreation;Journalism;Law]","[Marine Corps]","[Federal]"
"8395","53619651","Twitter","60% in state prisons for drug offenses had no history of violence or dealing http://t.co/12ESQn7SbS #Webb2016 http://t.co/ot2HXzPPeU","2015-07-16 15:01:53Z","http://twitter.com/JimWebbUSA/status/621696259938758656","[offenses;drug offenses;prisons;prisons for drug;#webb2016]","[]","[]","[]","[]",14,17,10885,NA,17,"(Fmr.) Webb, Jim (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Graduate","Protestant","White","1946-02-09","Over 65","[Arts, Entertainment, and Recreation;Journalism;Law]","[Marine Corps]","[Federal]"
"8398","53620181","Twitter","@TADAD2001 Jim Webb will be in Iowa tomorrow. Will Periscope & post video. We will tweet details on other plans when finalized.","2015-07-16 15:09:32Z","http://twitter.com/JimWebbUSA/status/621698186189471745","[details;tomorrow;post video]","[Jim Webb]","[]","[Iowa]","[]",1,1,10884,NA,22,"(Fmr.) Webb, Jim (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Graduate","Protestant","White","1946-02-09","Over 65","[Arts, Entertainment, and Recreation;Journalism;Law]","[Marine Corps]","[Federal]"
"8416","53623685","Twitter","1 in 31 Americans in #criminaljustice system. Jim Webb is determined to change that. http://t.co/fuXlfUqQxT #Webb2016 http://t.co/sjyyJw5HsV","2015-07-16 16:03:27Z","http://twitter.com/JimWebbUSA/status/621711751768375296","[system;#criminaljustice;americans;#webb2016]","[Jim Webb]","[]","[]","[]",7,6,10888,NA,17,"(Fmr.) Webb, Jim (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Graduate","Protestant","White","1946-02-09","Over 65","[Arts, Entertainment, and Recreation;Journalism;Law]","[Marine Corps]","[Federal]"
"8417","53623813","Twitter","RT @KellySKennedy: @SenSanders, @JimWebbUSA to speak about vets’ issues in Cedar Rapids, reports @DMRegister @kevinmhardy @vetlawyers ...","2015-07-16 16:05:00Z","http://twitter.com/JimWebbUSA/status/621712143721762816","[vets;issues]","[]","[]","[Cedar Rapids]","[]",0,4,10888,NA,17,"(Fmr.) Webb, Jim (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Graduate","Protestant","White","1946-02-09","Over 65","[Arts, Entertainment, and Recreation;Journalism;Law]","[Marine Corps]","[Federal]"
"8436","53627723","Twitter","RT @Geoz137: I think @JimWebbUSA and @BarackObama are right:  ""tough on crime"" has not been a solution, but a election strategy. Let's try ...","2015-07-16 16:58:46Z","http://twitter.com/JimWebbUSA/status/621725674366046209","[crime;election;election strategy;tough on crime]","[]","[]","[]","[]",0,3,10892,NA,24,"(Fmr.) Webb, Jim (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Graduate","Protestant","White","1946-02-09","Over 65","[Arts, Entertainment, and Recreation;Journalism;Law]","[Marine Corps]","[Federal]"
"8437","53627889","Twitter","We are incarcerating more for nonviolent acts driven by mental illness or addiction http://t.co/12ESQn7SbS #Webb2016 http://t.co/va0eqakBgU","2015-07-16 17:00:47Z","http://twitter.com/JimWebbUSA/status/621726182342565889","[addiction;illness;mental illness;#webb2016]","[]","[]","[]","[Addictions;Illnesses;Psychiatric Disorders]",8,9,10891,NA,16,"(Fmr.) Webb, Jim (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Graduate","Protestant","White","1946-02-09","Over 65","[Arts, Entertainment, and Recreation;Journalism;Law]","[Marine Corps]","[Federal]"
"8441","53628257","Twitter","Jim Webb’s Criminal Justice Crusade http://t.co/fuXlfUqQxT #Webb2016 #WebbNation #PrisonReform http://t.co/pQggXv3G8D http://t.co/a38a5J8IkD","2015-07-16 17:04:54Z","http://twitter.com/JimWebbUSA/status/621727218415325184","[crusade;#prisonreform;#webb2016;#WebbNation]","[]","[]","[]","[]",7,6,10891,NA,11,"(Fmr.) Webb, Jim (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Graduate","Protestant","White","1946-02-09","Over 65","[Arts, Entertainment, and Recreation;Journalism;Law]","[Marine Corps]","[Federal]"
"8451","53630655","Twitter","Thank you! And those who want to do the same, please sign up at http://t.co/HXkiVzNHjB. #Webb2016 #WebbNation https://t.co/uhNrxd4Wi6","2015-07-16 17:45:03Z","http://twitter.com/JimWebbUSA/status/621737320178319360","[president;#webb2016;#WebbNation]","[]","[President of the United States]","[United States]","[]",5,4,10892,NA,18,"(Fmr.) Webb, Jim (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Graduate","Protestant","White","1946-02-09","Over 65","[Arts, Entertainment, and Recreation;Journalism;Law]","[Marine Corps]","[Federal]"
"8455","53632017","Twitter","What's wrong with our prisons? Jim Webb answers: http://t.co/12ESQn7SbS #CriminalSystemReform #Webb2016 #WebbNatioin http://t.co/0dBGXwJnLp","2015-07-16 18:02:22Z","http://twitter.com/JimWebbUSA/status/621741678760697856","[answers;prisons;#webb2016]","[Jim Webb]","[]","[]","[]",8,5,10892,NA,13,"(Fmr.) Webb, Jim (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Graduate","Protestant","White","1946-02-09","Over 65","[Arts, Entertainment, and Recreation;Journalism;Law]","[Marine Corps]","[Federal]"
"8467","53637165","Twitter","""We are wasting billions of dollars & diminishing millions of lives."" http://t.co/12ESQn7SbS #JusticeSystemReform http://t.co/SCggkIZfEL","2015-07-16 19:02:04Z","http://twitter.com/JimWebbUSA/status/621756705093894145","[dollars;billions;millions of lives;billions of dollars]","[]","[]","[]","[]",5,10,10895,NA,14,"(Fmr.) Webb, Jim (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Graduate","Protestant","White","1946-02-09","Over 65","[Arts, Entertainment, and Recreation;Journalism;Law]","[Marine Corps]","[Federal]"
"8487","53646549","Twitter","Jim Webb’s Criminal Justice Crusade http://t.co/fuXlfUqQxT #Webb2016 #WebbNation #CriminalJusticeReform http://t.co/L2uGROwbdg","2015-07-16 20:01:50Z","http://twitter.com/JimWebbUSA/status/621771743309484033","[crusade;#criminaljusticereform;#CriminalJusticeReform;#webb2016;#WebbNation]","[]","[]","[]","[]",7,11,10902,NA,10,"(Fmr.) Webb, Jim (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Graduate","Protestant","White","1946-02-09","Over 65","[Arts, Entertainment, and Recreation;Journalism;Law]","[Marine Corps]","[Federal]"
"8494","53647335","Twitter","RT @PeterRoach7: @Harold_BlakeIII @JimWebbUSA  Work for Webb https://t.co/0dxfsevYUj I am Registered Republican since 1978.\ Donate  ...","2015-07-16 20:11:27Z","http://twitter.com/JimWebbUSA/status/621774163607465984","[work]","[]","[]","[]","[]",0,5,10901,NA,16,"(Fmr.) Webb, Jim (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Graduate","Protestant","White","1946-02-09","Over 65","[Arts, Entertainment, and Recreation;Journalism;Law]","[Marine Corps]","[Federal]"
"8498","53647661","Twitter","Senator Webb is very much looking forward to this event. it is tomorrow (Friday) night. https://t.co/llrvVExNBU","2015-07-16 20:15:50Z","http://twitter.com/JimWebbUSA/status/621775268680757249","[fame;headline;hall of fame]","[]","[]","[Iowa]","[]",7,3,10901,NA,16,"(Fmr.) Webb, Jim (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Graduate","Protestant","White","1946-02-09","Over 65","[Arts, Entertainment, and Recreation;Journalism;Law]","[Marine Corps]","[Federal]"
"8500","53648271","Twitter","RT @cspan: FRIDAY: All 5 Democratic Presidential Candidates @iowademocrats #IDPHOF – LIVE 8pm ET C-SPAN http://t.co/NgBF3QJWfe ...","2015-07-16 20:26:14Z","http://twitter.com/JimWebbUSA/status/621777885850943489","[friday;#IDPHOF]","[]","[]","[]","[]",0,168,10902,NA,17,"(Fmr.) Webb, Jim (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Graduate","Protestant","White","1946-02-09","Over 65","[Arts, Entertainment, and Recreation;Journalism;Law]","[Marine Corps]","[Federal]"
"8503","53648455","Twitter","@darkblue714 Senator Webb discusses more serious illegal substances and dealing in his articles we are linking linking to.","2015-07-16 20:29:42Z","http://twitter.com/JimWebbUSA/status/621778758622691329","[articles;substances;illegal substances]","[]","[]","[]","[]",1,1,10902,NA,18,"(Fmr.) Webb, Jim (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Graduate","Protestant","White","1946-02-09","Over 65","[Arts, Entertainment, and Recreation;Journalism;Law]","[Marine Corps]","[Federal]"
"8513","53654371","Twitter","Jim Webb on Why We Must Fix Our Prisons http://t.co/12ESQn7SbS #Webb2016 #WebbNation #JusticeSystemReform http://t.co/l8OKGnq2tb","2015-07-16 21:01:23Z","http://twitter.com/JimWebbUSA/status/621786731583565825","[prisons;#webb2016;#WebbNation]","[Jim Webb]","[]","[]","[]",7,7,10908,NA,14,"(Fmr.) Webb, Jim (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Graduate","Protestant","White","1946-02-09","Over 65","[Arts, Entertainment, and Recreation;Journalism;Law]","[Marine Corps]","[Federal]"
"8523","53657103","Twitter","Jim Webb: 60% in state prisons for drug offenses w/ no history of violence or dealing http://t.co/12ESQn7SbS #Webb2016 #CriminalSystemReform","2015-07-16 22:01:41Z","http://twitter.com/JimWebbUSA/status/621801905786896384","[offenses;drug offenses;prisons;prisons for drug;#webb2016]","[]","[]","[]","[]",17,14,10906,NA,19,"(Fmr.) Webb, Jim (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Graduate","Protestant","White","1946-02-09","Over 65","[Arts, Entertainment, and Recreation;Journalism;Law]","[Marine Corps]","[Federal]"
"8535","53659095","Twitter","America is incarcerating more & more for nonviolent acts driven by mental illness http://t.co/12ESQn7SbS #Webb2016 http://t.co/CavLwWmBV7","2015-07-16 23:00:52Z","http://twitter.com/JimWebbUSA/status/621816800959987713","[illness;mental illness;acts;#webb2016]","[]","[]","[America]","[Illnesses;Psychiatric Disorders]",22,45,10907,NA,16,"(Fmr.) Webb, Jim (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Graduate","Protestant","White","1946-02-09","Over 65","[Arts, Entertainment, and Recreation;Journalism;Law]","[Marine Corps]","[Federal]"
"8542","53661319","Twitter","Is Jim Webb the Ultimate Democratic Dark Horse? http://t.co/oBjdhiHt9E #Webb2016 #WebbNation HT @DanDePetris","2015-07-17 00:00:57Z","http://twitter.com/JimWebbUSA/status/621831921962721280","[horse;dark horse;#webb2016;#WebbNation]","[Jim Webb]","[]","[]","[]",21,12,10910,NA,13,"(Fmr.) Webb, Jim (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Graduate","Protestant","White","1946-02-09","Over 65","[Arts, Entertainment, and Recreation;Journalism;Law]","[Marine Corps]","[Federal]"
"8548","53661861","Twitter","RT @JeffreyGuterman: Thanks for posting, @JimWebbUSA. #MentalHealth and #MentalIllness influences nothing less than every aspect of ...","2015-07-17 00:29:09Z","http://twitter.com/JimWebbUSA/status/621839016435052544","[aspect;nothing;#mentalillness;#MentalHealth;social life]","[]","[]","[]","[]",0,7,10909,NA,17,"(Fmr.) Webb, Jim (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Graduate","Protestant","White","1946-02-09","Over 65","[Arts, Entertainment, and Recreation;Journalism;Law]","[Marine Corps]","[Federal]"
"8549","53661939","Twitter","Thank you! https://t.co/sqcJQfEb8j","2015-07-17 00:32:05Z","http://twitter.com/JimWebbUSA/status/621839754213113856","[#webb2016]","[]","[]","[]","[]",5,4,10909,NA,3,"(Fmr.) Webb, Jim (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Graduate","Protestant","White","1946-02-09","Over 65","[Arts, Entertainment, and Recreation;Journalism;Law]","[Marine Corps]","[Federal]"
"8555","53662459","Twitter","Newsweek - Jim Webb: A respectable alternative to Hillary Clinton http://t.co/ySmBciciPr #Webb2016 #WebbNation http://t.co/DCc9X9vmqO","2015-07-17 01:00:50Z","http://twitter.com/JimWebbUSA/status/621846991061032960","[alternative;#webb2016;#WebbNation]","[Hillary Clinton]","[]","[]","[]",30,36,10909,NA,14,"(Fmr.) Webb, Jim (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Graduate","Protestant","White","1946-02-09","Over 65","[Arts, Entertainment, and Recreation;Journalism;Law]","[Marine Corps]","[Federal]"
"8558","53663437","Twitter","America's #CriminalJustice system has deteriorated - it is a national disgrace. http://t.co/12ESQn7SbS  #Webb2016 http://t.co/AODOL1LeXy","2015-07-17 02:00:51Z","http://twitter.com/JimWebbUSA/status/621862091981496320","[national disgrace;system;disgrace;#criminaljustice;#webb2016]","[]","[]","[]","[]",17,15,10910,NA,14,"(Fmr.) Webb, Jim (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Graduate","Protestant","White","1946-02-09","Over 65","[Arts, Entertainment, and Recreation;Journalism;Law]","[Marine Corps]","[Federal]"
"8560","53663743","Twitter","RT @DonteStallworth: RIP to the four Marines killed in Chattanooga today. Prayers and thoughts are with your families. Thank you for your ...","2015-07-17 02:17:50Z","http://twitter.com/JimWebbUSA/status/621866367726264320","[rip;prayers]","[]","[]","[Chattanooga]","[]",0,354,10909,NA,23,"(Fmr.) Webb, Jim (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Graduate","Protestant","White","1946-02-09","Over 65","[Arts, Entertainment, and Recreation;Journalism;Law]","[Marine Corps]","[Federal]"
"8562","53663755","Twitter","""Our hearts and prayers go out to our fellow Marines and their families on this tragic day."" -Jim @USMC #RIP https://t.co/JGm84XlDlT","2015-07-17 02:18:41Z","http://twitter.com/JimWebbUSA/status/621866582554353664","[shootings;tragic day;gunman;#RIP]","[]","[]","[Tennessee]","[]",31,20,10909,NA,21,"(Fmr.) Webb, Jim (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Graduate","Protestant","White","1946-02-09","Over 65","[Arts, Entertainment, and Recreation;Journalism;Law]","[Marine Corps]","[Federal]"
"8563","53663847","Twitter","@guthriequill We're limited in space here, so we included a link to an article discussing that right at the top. http://t.co/12ESQn7SbS","2015-07-17 02:24:46Z","http://twitter.com/JimWebbUSA/status/621868112535752706","[space;article]","[]","[]","[]","[]",0,0,10908,NA,21,"(Fmr.) Webb, Jim (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Graduate","Protestant","White","1946-02-09","Over 65","[Arts, Entertainment, and Recreation;Journalism;Law]","[Marine Corps]","[Federal]"
"8564","53663863","Twitter","RT @JimWelke: @JimWebbUSA Salute to four Marines.  It just got serious.","2015-07-17 02:25:39Z","http://twitter.com/JimWebbUSA/status/621868335173660672","[salute]","[]","[]","[]","[]",0,3,10908,NA,11,"(Fmr.) Webb, Jim (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Graduate","Protestant","White","1946-02-09","Over 65","[Arts, Entertainment, and Recreation;Journalism;Law]","[Marine Corps]","[Federal]"
