"","releaseId","ContentType","Title","Date","Url","Keywords","Names","Organizations","Places","AssignedCategories","FavoritesLikes","RetweetsShares","FollowersCount","CommentsCount","WordCount","Source","Party","Gender","IsCurrent","SourceType","EducationLevel","Religion","Race","DateOfBirth","AgeRange","Industry","Military","PriorPublicOffice"
"6364","52783625","Twitter","Pataki: GOP Needs to Dump Trump, Fight for Dignity of America | Fox Business http://t.co/HtNCnlhUkB","2015-07-02 21:29:49Z","http://twitter.com/GovernorPataki/status/616720457350299651","[fight;dignity;fight for dignity]","[]","[]","[America;Pataki]","[]",20,12,41443,NA,14,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"6387","52789735","Twitter","Join me in Standing Up to Trump and Fighting for the Dignity of America. Sign this petition-> http://t.co/6OoyUbSt8f","2015-07-03 00:00:24Z","http://twitter.com/GovernorPataki/status/616758349586042880","[petition;dignity]","[]","[]","[America]","[]",14,23,41453,NA,18,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"6466","52810159","Twitter","Every American is entitled to basic decency no matter their heritage. Sign this petition & stand up to Trump. http://t.co/6OoyUbASgH","2015-07-03 15:58:10Z","http://twitter.com/GovernorPataki/status/616999381795999744","[heritage;decency;basic decency]","[]","[]","[]","[]",8,19,41460,NA,20,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"6475","52811537","Twitter","RT @CTLizB: INBOX: @GovernorPataki keeps up drumbeat against @realDonaldTrump, launches online petition to denounce his remarks. ...","2015-07-03 16:46:01Z","http://twitter.com/GovernorPataki/status/617011422162219008","[petition;drumbeat;online petition]","[]","[]","[]","[]",0,5,41457,NA,17,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"6477","52811733","Twitter","On #4thofJulyWeekend we celebrate all men and women are created equal. Stand Up to Trump - Sign our Petition http://t.co/dknus3cbAO #FITN","2015-07-03 16:55:32Z","http://twitter.com/GovernorPataki/status/617013820360388608","[men;sign;#FITN;#4thofJulyweekend]","[]","[]","[]","[]",14,19,41457,NA,21,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"6479","52811761","Twitter","RT @TeddyDavisCNN: @GovernorPataki launches petition asking people to ""stand up"" to @realDonaldTrump: ""We need a President that all ...","2015-07-03 16:56:29Z","http://twitter.com/GovernorPataki/status/617014056382279680","[president;launches]","[]","[]","[]","[]",0,8,41457,NA,19,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"6481","52811803","Twitter","En el 4 de Julio celebramos nuestra creencia que todos son creados igual. Reafime esta idea, firme nuestra petitión http://t.co/jDI3X8hyI7","2015-07-03 16:58:03Z","http://twitter.com/GovernorPataki/status/617014450328064000","[son;esta;esta idea]","[]","[]","[]","[]",4,9,41458,NA,20,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"6506","52816527","Twitter","Pleased that @marcorubio @JebBush @ChrisChristie @GovernorPerry & @GrahamBlog have joined me in standing up to @realDonaldTrump #fitn","2015-07-03 20:26:33Z","http://twitter.com/GovernorPataki/status/617066921180196864","[#FITN]","[]","[]","[]","[]",49,53,41457,NA,17,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"6524","52819405","Twitter","RT @CNNPolitics: .@GovernorPataki's Trump card: Using @realDonaldTrump to get noticed in crowded GOP field http://t.co/sN8Q4rldjW ...","2015-07-03 22:53:39Z","http://twitter.com/GovernorPataki/status/617103941252329472","[field;card]","[]","[]","[]","[]",0,32,41472,NA,16,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"6562","52824215","Twitter","RT @OutFrontCNN: .@GovernorPataki to fellow GOP candidates: 'Stand up to Trump' @CNN's @joejohnscnn has more: http://t.co/OeNACklVJq ...","2015-07-04 04:29:35Z","http://twitter.com/GovernorPataki/status/617188479664062464","[candidates]","[]","[]","[]","[]",0,25,41476,NA,17,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"6617","52839747","Twitter","Thanks @MittRomney @marcorubio @GovChristie for Standing Up to Trump, you can join us by signing my petition http://t.co/7HEa9XQIZd","2015-07-04 18:22:03Z","http://twitter.com/GovernorPataki/status/617397980610592768","[petition]","[]","[]","[]","[]",24,18,41514,NA,18,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"6735","52857991","Twitter","Great to be back in NH for the Merrimack County GOP Independence Day picnic! #FITN http://t.co/cWXCbmoQWK","2015-07-05 17:58:12Z","http://twitter.com/GovernorPataki/status/617754366343299072","[picnic;#FITN]","[]","[]","[Merrimack]","[]",22,15,41537,NA,16,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"6744","52861495","Twitter","RT @WMUR9: .@GovernorPataki addressing the crowd in #Allenstown at a #FITN Independence Day event. @WMUR9 at 6.  http://t.co/2BhyIVWoCj ...","2015-07-05 21:08:34Z","http://twitter.com/GovernorPataki/status/617802271804510208","[event;crowd;#FITN]","[]","[]","[]","[]",0,3,41534,NA,19,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"6745","52861527","Twitter","RT @KCarosaWMUR: @GovernorPataki arrives in #Allenstown for a #FITN Independence Day event. His thoughts on @realDonaldTrump at 6. ...","2015-07-05 21:10:09Z","http://twitter.com/GovernorPataki/status/617802671488147457","[event;thoughts;#FITN]","[]","[]","[]","[]",0,2,41534,NA,19,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"6759","52864513","Twitter","Go USA!! #WorldCup http://t.co/O3ZhOicJVQ","2015-07-06 00:06:11Z","http://twitter.com/GovernorPataki/status/617846968790990848","[#worldcup]","[]","[]","[]","[]",19,10,41529,NA,4,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"6767","52865307","Twitter","Congratulations to our Women's US Soccer team! What a win! #WorldCup http://t.co/BcihqefI0u","2015-07-06 00:53:41Z","http://twitter.com/GovernorPataki/status/617858925493395456","[team;congratulations;#worldcup]","[]","[]","[]","[]",49,21,41529,NA,12,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"6826","52892633","Twitter","RT @JamesPindell: .@GovernorPataki challenges @realDonaldTrump to a one on one debate in NH on immigration #fitn","2015-07-06 17:46:17Z","http://twitter.com/GovernorPataki/status/618113753486336001","[immigration;debate;#FITN]","[]","[]","[]","[]",0,12,41601,NA,16,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"6827","52892679","Twitter","RT @caseymcdermott: .@GovernorPataki showed up to a presser with N.H. reporters carrying this rope, teasing about corralling us all in. ...","2015-07-06 17:48:03Z","http://twitter.com/GovernorPataki/status/618114197851869184","[rope;presser]","[]","[]","[]","[]",0,40,41601,NA,21,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"6828","52892695","Twitter","RT @steinhauserNH1: 2016 News @GovernorPataki on @realDonaldTrump Mexican comments ""in my opinion a person holding these opinions should ...","2015-07-06 17:48:17Z","http://twitter.com/GovernorPataki/status/618114257390030848","[opinion;opinions;#FITN]","[]","[]","[]","[]",0,3,41601,NA,19,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"6829","52892721","Twitter","RT @steinhauserNH1: 2016 News on @NH1News - @GovernorPataki challenges @realDonaldTrump to a debate on immigration ""mano a mano"" ...","2015-07-06 17:48:42Z","http://twitter.com/GovernorPataki/status/618114362771947520","[immigration;debate;#FITN;#nhpolitics;debate on immigration]","[]","[]","[]","[]",0,8,41601,NA,19,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"6830","52892997","Twitter","Hey @RealDonaldTrump let's Go ""Mano a Mano"" on Immigration Policy   lhttp://ow.ly/PfbZg #FITN","2015-07-06 17:55:16Z","http://twitter.com/GovernorPataki/status/618116013314457600","[#FITN;lhttp]","[]","[]","[]","[Immigration Policies]",15,20,41600,NA,12,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"6838","52894063","Twitter","Help me challenge @realDonaldTrump. Share this link. http://t.co/jL3Mj2ba84","2015-07-06 18:21:35Z","http://twitter.com/GovernorPataki/status/618122635969437696","[link;share]","[]","[]","[]","[]",14,21,41598,NA,8,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"6840","52894335","Twitter","¿Oye @realdonaldtrump, porque no paremos los insultos y vayamos 'mano a mano' en la póliza de imigratión? http://t.co/bNkYnf78Vq #FITN","2015-07-06 18:29:40Z","http://twitter.com/GovernorPataki/status/618124673021267968","[#FITN;los]","[]","[]","[]","[]",15,12,41595,NA,19,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"6841","52894453","Twitter","RT @KellyO: .@GovernorPataki on @realDonaldTrump ""I say, let’s go ‘mano a mano’ on immigration policy. Let’s get past name calling...""","2015-07-06 18:31:44Z","http://twitter.com/GovernorPataki/status/618125192783634432","[policy;immigration;immigration policy]","[]","[]","[]","[Immigration Policies]",0,9,41594,NA,20,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"6865","52908011","Twitter","Tired of big talk? Want real solutions for our border? Share this and I will take on @realDonaldTrump & immigration. http://t.co/6v7k7F0TaY","2015-07-06 21:28:15Z","http://twitter.com/GovernorPataki/status/618169615198355456","[border;immigration;real solutions]","[]","[]","[]","[]",29,25,41600,NA,21,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"6876","52910003","Twitter","RT @CNNPolitics: .@GovernorPataki challenges @realDonaldTrump to a one-on-one debate on immigration http://t.co/uyCgiiTVHO ...","2015-07-06 22:29:52Z","http://twitter.com/GovernorPataki/status/618185119199830016","[immigration;debate;debate on immigration]","[]","[]","[]","[]",0,70,41596,NA,13,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"6923","52926237","Twitter","RT @larry_kudlow: Subbing fpr @GeraldoRivera on radio this morning 10-12noon @77WABCradio. Greece, Trump, @GovernorPataki and more.","2015-07-07 12:27:00Z","http://twitter.com/GovernorPataki/status/618395792869605376","[radio;fpr]","[]","[]","[Greece]","[]",0,10,41604,NA,16,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"6924","52926295","Twitter","RT @FoxNews: Former First Lady Nancy Reagan celebrated her 94th birthday today at home with friends. @ronaldreagan40 http://t.co/wBlFHGLuIT","2015-07-07 12:28:58Z","http://twitter.com/GovernorPataki/status/618396286182625280","[birthday;birthday today;friends;home with friends]","[Nancy Reagan]","[]","[]","[]",0,996,41604,NA,18,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"7010","52962273","Twitter",".@HillaryClinton has no shame, lecturing GOP on immigration yet her support of Sanctuary Cities is dangerous disgrace http://t.co/R7ECoeQift","2015-07-07 21:43:23Z","http://twitter.com/GovernorPataki/status/618535809315151873","[shame;disgrace]","[]","[]","[]","[]",39,46,41639,NA,18,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"7025","52966019","Twitter","Here's a video where I answer a few #AskPataki questions - > https://t.co/O8uUpZPlu3","2015-07-07 23:44:26Z","http://twitter.com/GovernorPataki/status/618566274700849154","[questions;video;#AskPataki]","[]","[]","[]","[]",7,17,41641,NA,12,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"7033","52968435","Twitter","My grandson Patrick Arthur was born yesterday, 7 lbs, 4oz, 20 inches. We welcome the newest member of our family! http://t.co/8xSeh5rRY9","2015-07-08 01:58:17Z","http://twitter.com/GovernorPataki/status/618599955943550977","[lbs;grandson;newest member]","[Patrick Arthur]","[]","[]","[]",90,13,41640,NA,21,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"7081","53032031","Twitter","Check out my interview @theSkimm – http://t.co/8UYuPkBVXb","2015-07-08 16:09:06Z","http://twitter.com/GovernorPataki/status/618814074172928000","[interview]","[]","[]","[]","[]",20,16,41696,NA,7,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"7085","53033399","Twitter","RT @TheUncorrelated: Worth reading. He sounds human and sane.  https://t.co/b8by4ag6xN","2015-07-08 16:30:08Z","http://twitter.com/GovernorPataki/status/618819363660017665","[reading;worth reading]","[]","[]","[]","[]",0,5,41701,NA,10,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"7086","53033449","Twitter","RT @madelyne_ortiz: Fmr. NY Gov. George Pataki (R) wants you to hire him for prez. Here's why. #SkimmLife http://t.co/sf2H8CJLe4 via ...","2015-07-08 16:30:50Z","http://twitter.com/GovernorPataki/status/618819541951451141","[prez;#SkimmLife]","[George Pataki]","[]","[]","[]",0,8,41701,NA,21,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"7142","53078101","Twitter","Glad the ticker tape parade for #USWNT will be held in NY. First female athletes to receive this honor in 55 years! http://t.co/EmxgPf4sKQ","2015-07-08 21:39:02Z","http://twitter.com/GovernorPataki/status/618897101263495168","[athletes;female athletes;ticker;ticker tape parade;ticker tape;#USWNT]","[]","[]","[]","[]",2134,740,41719,NA,23,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"7152","53080291","Twitter","Skimm Your Candidate. I answered a few questions on behalf of the popular daily email, The Skimm. Read here: http://t.co/11swKjb064","2015-07-08 22:24:26Z","http://twitter.com/GovernorPataki/status/618908527680208896","[behalf;candidate;daily email;questions on behalf]","[]","[]","[]","[]",10,18,41719,NA,20,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"7205","53127821","Twitter","Hillary Clinton knows the ropes—when it comes to keeping herself from the people & the press.Where is accountability? http://t.co/G3o7GfhuTe","2015-07-09 12:53:44Z","http://twitter.com/GovernorPataki/status/619127294003515396","[accountability;ropes]","[Hillary Clinton]","[]","[]","[]",11,17,42501,NA,19,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"7217","53132925","Twitter","Headed to Iowa today meeting with Hispanic business leaders...still no word on a debate from the @RealDonaldTrump  http://t.co/acIkFGEjJU","2015-07-09 14:12:55Z","http://twitter.com/GovernorPataki/status/619147222828101632","[meeting;debate;business leaders;hispanic business;hispanic business leaders]","[]","[]","[Iowa]","[]",5,14,42733,NA,18,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"7225","53137007","Twitter","RT @JenniferJJacobs: Presidential hopeful George Pataki to also meet with African immigrant groups in Iowa, at 5 pm, Zion Lutheran Church, ...","2015-07-09 15:01:55Z","http://twitter.com/GovernorPataki/status/619159550965489664","[groups;immigrant groups;dm]","[George Pataki]","[]","[Iowa;Lutheran;Zion;Beaver]","[]",0,4,42907,NA,22,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"7226","53137011","Twitter","RT @JenniferJJacobs: George Pataki, a chief critic of Trump's remarks on Mexicans, is in Iowa today. On Spanish radio station La Reina ...","2015-07-09 15:02:01Z","http://twitter.com/GovernorPataki/status/619159578417229825","[radio;critic;spanish radio]","[George Pataki]","[]","[Iowa;Des Moines;La Reina]","[]",0,9,42908,NA,23,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"7265","53154031","Twitter","Great to be in Iowa today talking about our economy and immigration with Hispanic business leaders #IAPolitics","2015-07-09 18:03:45Z","http://twitter.com/GovernorPataki/status/619205312319516672","[immigration;economy;business leaders;#iapolitics;hispanic business;hispanic business leaders]","[]","[]","[Iowa]","[]",14,10,43577,NA,17,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"7307","53169041","Twitter","RT @MarkHalperin: Today on #WADR I'm joined by @GovernorPataki to talk immigration, debates and more. Watch live at @bpolitics 5EST: ...","2015-07-09 21:40:03Z","http://twitter.com/GovernorPataki/status/619259744906280960","[immigration;debates;#WADR]","[]","[]","[]","[]",0,4,44394,NA,21,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"7308","53169053","Twitter","RT @CTLizB: Ex-Govs @GovPaterson2010 & @GovernorPataki are surprised they now have the power to marry people. http://t.co/ycjcBYVUpj","2015-07-09 21:40:25Z","http://twitter.com/GovernorPataki/status/619259838544093185","[people;power]","[]","[]","[]","[]",0,4,44394,NA,17,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"7322","53172249","Twitter","RT @bpolitics: .@GovernorPataki on #WADR: @realDonaldTrump's comments on Mexicans were ""repulsive to me"" http://t.co/vAnLNjXnZS ...","2015-07-09 23:00:23Z","http://twitter.com/GovernorPataki/status/619279961308962816","[comments;#WADR]","[]","[]","[]","[]",0,12,44397,NA,15,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"7331","53173737","Twitter","RT @SarahBeckman3: @GovernorPataki brings up @realDonaldTrump: ""We cannot call out people who have come here legally."" #iacaucus ...","2015-07-09 23:56:54Z","http://twitter.com/GovernorPataki/status/619294183896010753","[people;#immigration;#iacaucus]","[]","[]","[]","[]",0,8,44397,NA,18,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"7356","53188145","Twitter","Chinese compromise the data of 21 million federal employees but @HillaryClinton basement server is secure? http://t.co/hOWyA0WjZf #OPMHack","2015-07-10 12:32:07Z","http://twitter.com/GovernorPataki/status/619484240720359424","[basement;server;#OPMhack]","[]","[]","[]","[]",18,32,44391,NA,17,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"7362","53190013","Twitter","We have a tremendous opportunity with Latino voters...To lose that over divisive rhetoric would be tragic http://t.co/gZdARWI77e #IAPolitics","2015-07-10 13:16:10Z","http://twitter.com/GovernorPataki/status/619495329197617153","[rhetoric;divisive rhetoric;#iapolitics;#IAPolitics;latino;latino voters]","[]","[]","[]","[]",10,10,43848,NA,18,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"7373","53192505","Twitter","Congratulations @nikkihaley and my good friend David Beasley who had the courage to lead on this issue as Governor. https://t.co/8zFWXVPWhz","2015-07-10 14:05:48Z","http://twitter.com/GovernorPataki/status/619507817649696768","[courage;congratulations]","[David Beasley]","[]","[]","[]",9,14,43846,NA,20,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"7375","53193225","Twitter","Congratulations Rita! https://t.co/1zEZuLbMMb","2015-07-10 14:19:01Z","http://twitter.com/GovernorPataki/status/619511144802160640","[wow;row]","[]","[]","[]","[]",6,13,43854,NA,3,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"7379","53195263","Twitter","Congrats @CNSE @IBM @Samsung on world's most powerful chip, I'll bring this kind of innovation policy to Washington http://t.co/5x6RE8pd8i","2015-07-10 14:46:01Z","http://twitter.com/GovernorPataki/status/619517939000180736","[innovation;chip;innovation policy]","[]","[]","[Washington]","[]",4,13,42895,NA,19,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"7392","53198657","Twitter","A special congrats to Pittsford, New York's own @AbbyWambach and all of #USWMNT http://t.co/xmLtGHDImn  #USA #USA #USA","2015-07-10 15:32:33Z","http://twitter.com/GovernorPataki/status/619529648708435969","[#USA;congrats;special congrats;#USWMNT]","[]","[]","[Pittsford]","[]",7,8,43196,NA,17,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"7410","53205363","Twitter","@InjuredWings43 @ScottWalker @GovernorPerry @CarlyFiorina Karen I oppose illegal immigration and believe we need to secure the border.","2015-07-10 16:55:13Z","http://twitter.com/GovernorPataki/status/619550452179410945","[border;immigration;illegal immigration]","[]","[]","[]","[Immigration Control]",0,0,43428,NA,17,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"7435","53222553","Twitter","Obama administration record on cybersecurity so poor, Archuleta resignation like firing chef on the Titanic http://t.co/rdExVAtd3h","2015-07-10 19:18:50Z","http://twitter.com/GovernorPataki/status/619586594585083904","[chef;resignation]","[]","[]","[Archuleta]","[National Security]",26,32,43428,NA,16,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"7476","53234033","Twitter","Really enjoying my time in Iowa among wonderful people at Rotary Club of Des Moines and Zion Lutheran Church. #2016 http://t.co/j9e0Y3x0iO","2015-07-11 00:03:55Z","http://twitter.com/GovernorPataki/status/619658339664855040","[people;wonderful people;#2016]","[]","[]","[Iowa;Des Moines;Lutheran;Zion]","[]",12,12,44403,NA,21,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"7545","53248597","Twitter","RT @smerconish: The first @GOP candidate to call out @RealDonaldTrump - @GovernorPataki joins me now to discuss Trump’s traction in @GOP ...","2015-07-11 17:03:23Z","http://twitter.com/GovernorPataki/status/619914897233739776","[traction;candidate]","[]","[]","[]","[]",0,18,44397,NA,22,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"7677","53273179","Twitter","Excited to answer your questions during our #AskPataki LIVE chat on Monday, July 13 from 12 - 1pm EST. Include #AskPataki in your question.","2015-07-12 22:13:18Z","http://twitter.com/GovernorPataki/status/620355278593261569","[chat;question;#AskPataki]","[]","[]","[]","[]",13,23,44475,NA,24,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"7746","53306001","Twitter","Looking forward to joining @LukeRussert today at noon on the @MitchellReports will discuss @RealDonaldTrump @ScottWalker & #immigration","2015-07-13 14:24:43Z","http://twitter.com/GovernorPataki/status/620599740745547776","[today;noon;#immigration;today at noon]","[]","[]","[]","[]",9,12,44499,NA,17,"(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
