"","releaseId","ContentType","Title","Date","Url","Keywords","Names","Organizations","Places","AssignedCategories","FavoritesLikes","RetweetsShares","FollowersCount","CommentsCount","WordCount","Source","Party","Gender","IsCurrent","SourceType","EducationLevel","Religion","Race","DateOfBirth","AgeRange","Industry","Military","PriorPublicOffice"
"2046","51865763","Twitter","I want to say: Equality for women is so important to me. Hillary's deep understanding—to live it and to understand it—means a lot to me.","2015-05-21 18:07:47Z","http://twitter.com/HillaryClinton/status/601449321318354944","[lot;understanding;deep understanding]","[]","[]","[]","[]",688,240,3663838,NA,25,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"2049","51865761","Twitter","David, our VP, is the reason my life works. Took over check-signing when Haley was born and still does it today. http://t.co/3HxDGu5I8v","2015-05-21 18:31:10Z","http://twitter.com/HillaryClinton/status/601455208485400577","[life;reason]","[]","[]","[Haley]","[]",132,46,3663838,NA,22,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"2051","51865759","Twitter","Love this team! Thanks for coming along with us today! http://t.co/HLBrJaVavQ","2015-05-21 18:49:31Z","http://twitter.com/HillaryClinton/status/601459823012499456","[love]","[]","[]","[]","[]",229,74,3663838,NA,11,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"2052","51865757","Twitter","That's all for me! Thanks for the opportunity, Hillary—& thank you for fighting for women & business owners like me! http://t.co/B6bKZZ1LQL","2015-05-21 19:00:21Z","http://twitter.com/HillaryClinton/status/601462550845239296","[owners;business owners]","[]","[]","[]","[]",564,173,3663838,NA,21,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"2055","51865755","Twitter","Mary Jo, you're right: business can be a powerful force for change, & yours certainly is. Thanks for inviting us in, one tweet at a time. -H","2015-05-21 19:43:39Z","http://twitter.com/HillaryClinton/status/601473449731686400","[tweet;powerful force;force for change]","[Mary Jo]","[]","[]","[]",405,125,3663838,NA,27,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"2056","51865753","Twitter","Get excited: Hillary will be making her official campaign announcement speech at the first big event of her campaign on June 13th.","2015-05-21 20:17:45Z","http://twitter.com/HillaryClinton/status/601482030229094403","[campaign;announcement;campaign announcement;official campaign;official campaign announcement;campaign announcement speech]","[]","[]","[]","[]",1184,787,3663838,NA,22,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"2059","51865751","Twitter","Back at you, @kelly_clarkson.  via @rollingstone http://t.co/SWMU3WTbGG","2015-05-21 21:04:37Z","http://twitter.com/HillaryClinton/status/601493825207595011","[]","[]","[]","[]","[]",2208,855,3663838,NA,7,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"2061","51865749","Twitter","RT @HillaryforNH: Are you loving what you're seeing from @HillaryClinton today on small businesses? If so, you'll want to follow ...","2015-05-21 22:10:39Z","http://twitter.com/HillaryClinton/status/601510441001611264","[businesses;tomorrow;small businesses;#HillaryInNH]","[]","[]","[]","[Small Businesses]",0,62,3663838,NA,21,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"2064","51865747","Twitter","Want to meet Hillary? Know a friend who does, too? Free idea: Tag them here and make a deal to be each other's +1 → http://t.co/e7apxO0z8V","2015-05-21 23:04:35Z","http://twitter.com/HillaryClinton/status/601524012901072896","[deal;idea]","[]","[]","[]","[]",247,122,3663838,NA,24,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"2068","51865745","Twitter","RT @TheBriefing2016: Hillary is sharing her plan to help jump-start small business on her new LinkedIn account. http://t.co/dKktljlDK1 ...","2015-05-22 00:05:32Z","http://twitter.com/HillaryClinton/status/601539355203739648","[plan;account;small business]","[]","[]","[]","[Small Businesses]",0,190,3663838,NA,19,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"2069","51865743","Twitter","See you soon, New Hampshire! https://t.co/OL47PUbGOE","2015-05-22 00:33:33Z","http://twitter.com/HillaryClinton/status/601546403857436672","[sign;tomorrow;#Hillary2016;#HillaryInNH]","[]","[]","[New Hampshire]","[]",299,123,3663838,NA,6,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"2075","51865741","Twitter","Thanks again, Iowa! http://t.co/wC6wvXizek http://t.co/PKs2hMkPu2","2015-05-22 13:27:48Z","http://twitter.com/HillaryClinton/status/601741251621351424","[]","[]","[]","[Iowa]","[]",592,234,3663838,NA,5,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"2078","51865739","Twitter","Today in really cool things:  https://t.co/P7D0sKJf47","2015-05-22 14:29:44Z","http://twitter.com/HillaryClinton/status/601756837436874752","[organizers;hashtag]","[]","[]","[]","[]",183,88,3663838,NA,6,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"2080","51865735","Twitter","Great event brewing at @smuttynosebeer in Hampton, NH. Watch Hillary's small business roundtable live: http://t.co/vR9gTJNZ0W","2015-05-22 16:23:52Z","http://twitter.com/HillaryClinton/status/601785559829319680","[event;brewing;small business]","[]","[]","[]","[Small Businesses]",220,114,3663838,NA,15,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"2081","51865733","Twitter","RT @HillaryforNH: ""Why I like doing events like this is to hear from people who are actually doing the work."" - @HillaryClinton in ...","2015-05-22 17:13:26Z","http://twitter.com/HillaryClinton/status/601798034024968192","[work;events]","[]","[]","[]","[]",0,112,3663838,NA,24,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"2092","51865731","Twitter","RT @HillaryforNH: Special shout out on this beautiful New Hampshire Friday afternoon to @smuttynosebeer for the tour! ...","2015-05-22 18:26:50Z","http://twitter.com/HillaryClinton/status/601816502959022080","[afternoon;shout;special shout]","[]","[]","[New Hampshire]","[]",0,116,3663838,NA,18,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"2094","51865729","Twitter","RT @DianaBonete: ""She was so nice! It was like talking to a friend""- Pam on meeting @HillaryClinton in Independence, IA #Hillary2016 ...","2015-05-22 19:33:50Z","http://twitter.com/HillaryClinton/status/601833366573469697","[friend;pam;#Hillary2016]","[]","[]","[]","[]",0,77,3663838,NA,22,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"2096","51865727","Twitter","LGBTQ rights are human rights, and human rights are LGBTQ rights. http://t.co/u80OeOVdR6 #HarveyMilkDay","2015-05-22 19:58:54Z","http://twitter.com/HillaryClinton/status/601839674156388352","[rights;human rights;#HarveyMilkDay;lgbtq;lgbtq rights]","[]","[]","[]","[]",1638,1082,3663838,NA,13,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"2104","51865725","Twitter","Looking good! Join @michellermanno and support #Hillary2016: http://t.co/99oSyaJ410 https://t.co/2aTbffG02e","2015-05-22 21:10:04Z","http://twitter.com/HillaryClinton/status/601857582018486272","[flash;giveaway;#Hillary2016]","[]","[]","[]","[]",176,71,3663838,NA,9,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"2107","51865723","Twitter","RT @kgrohh: ""Daddy, who's that woman?"" ""Maddy, that's the next president of America, @HillaryClinton "" #HillaryInNH","2015-05-22 21:40:02Z","http://twitter.com/HillaryClinton/status/601865125935652864","[president;woman;#HillaryInNH]","[]","[]","[America]","[]",0,547,3663838,NA,16,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"2111","51865721","Twitter","The official #Hillary2016 shop is coming soon! Sign up here and get 10% off when it opens: http://t.co/8u96bb4d2m http://t.co/R4k1OHoyPq","2015-05-22 22:14:20Z","http://twitter.com/HillaryClinton/status/601873756936675328","[shop;#Hillary2016]","[]","[]","[]","[]",335,181,3663838,NA,19,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"2112","51865719","Twitter","You never know who you'll meet as a #Hillary2016 volunteer! http://t.co/L1WERRXHqe https://t.co/alvaOjzD39","2015-05-22 23:01:07Z","http://twitter.com/HillaryClinton/status/601885531551629312","[volunteer;#Hillary2016]","[]","[]","[]","[]",632,293,3663838,NA,12,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"2113","51865717","Twitter","RT @McClainJulie: .@HillaryClinton takes pic w/the birthday girl (& all the attendees of her bday party!) in Amherst, #NH #HillaryinNH ...","2015-05-22 23:53:39Z","http://twitter.com/HillaryClinton/status/601898749636550656","[attendees;birthday girl;#NH;bday;bday party;#HillaryInNH]","[]","[]","[Amherst]","[]",0,183,3663838,NA,21,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"2131","51865715","Twitter","Car magnets are HERE! Get yours → http://t.co/MtgrzUsWT3 http://t.co/85FA8NWMRQ","2015-05-23 14:48:45Z","http://twitter.com/HillaryClinton/status/602124010713931778","[car;magnets;car magnets]","[]","[]","[]","[]",353,187,3663838,NA,8,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"2134","51865713","Twitter","Step 1: Say you'll help Hillary out: http://t.co/jqawozfrvp Step 2: Have a great long weekend. http://t.co/f9DEptm4WP","2015-05-23 16:10:03Z","http://twitter.com/HillaryClinton/status/602144471468376064","[weekend;step;long weekend;great long weekend]","[]","[]","[]","[]",534,224,3663838,NA,16,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"2141","51865711","Twitter","Thanks for the Seacoast hospitality, New Hampshire! http://t.co/Q2NEiYILTC http://t.co/9Y7QWz0I5D","2015-05-23 18:40:17Z","http://twitter.com/HillaryClinton/status/602182278652030978","[hospitality]","[]","[]","[New Hampshire]","[]",577,224,3663838,NA,9,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"2142","51865709","Twitter","Well done, Ireland. -H","2015-05-23 18:57:36Z","http://twitter.com/HillaryClinton/status/602186636022145024","[]","[]","[]","[Ireland]","[]",11920,6932,3663838,NA,4,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"2146","51865707","Twitter","Sign up here for your chance to meet Hillary—selfie included: http://t.co/hFtqaY4xvB http://t.co/NpdeQDQspt","2015-05-23 20:45:51Z","http://twitter.com/HillaryClinton/status/602213877934399489","[chance;selfie]","[]","[]","[]","[]",631,387,3663838,NA,12,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"2172","51865705","Twitter","Stopping for ice cream in Derry, NH. (Where else?) http://t.co/Z1ZAuoUUCH","2015-05-24 15:37:34Z","http://twitter.com/HillaryClinton/status/602498680801894400","[ice;ice cream;cream]","[]","[]","[Derry]","[]",1078,378,3663838,NA,10,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"2175","51865703","Twitter","Get 10% off #Hillary2016 swag when the store opens—you can spend the savings on sunscreen. http://t.co/GwRJhOzwc1 http://t.co/qilsjBkbzK","2015-05-24 17:56:52Z","http://twitter.com/HillaryClinton/status/602533737872646144","[sunscreen;swag;#Hillary2016]","[]","[]","[]","[]",230,151,3663838,NA,17,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"2183","51865701","Twitter","Win a free trip to meet Hillary. Need we say more? http://t.co/ZQm4MMtIts","2015-05-25 02:04:06Z","http://twitter.com/HillaryClinton/status/602656356953399296","[trip;free trip]","[]","[]","[]","[]",438,158,3663838,NA,12,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"2189","51865699","Twitter","We have a sacred responsibility to those who serve and sacrifice for this country—today we remember and honor the values they fought for. -H","2015-05-25 13:44:13Z","http://twitter.com/HillaryClinton/status/602832544569151488","[responsibility;values;sacred responsibility]","[]","[]","[]","[]",1801,1104,3663838,NA,24,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"2195","51865695","Twitter","Some good advice from Hillary. http://t.co/e6Me6yzKhF","2015-05-25 17:23:32Z","http://twitter.com/HillaryClinton/status/602887736849207296","[advice]","[]","[]","[]","[]",1034,356,3663838,NA,6,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"2205","51865693","Twitter","With respect and gratitude for fallen servicemembers and their families. http://t.co/JF5mFOq1QA","2015-05-25 23:15:19Z","http://twitter.com/HillaryClinton/status/602976265759498240","[gratitude;respect]","[]","[]","[]","[]",1607,640,3663838,NA,11,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"2206","51865691","Twitter","10% off and an exclusive sneak peek at the #Hillary2016 store ahead → http://t.co/nIzR7ugFyE http://t.co/2V4ixGEVhn","2015-05-26 01:53:32Z","http://twitter.com/HillaryClinton/status/603016085026246656","[sneak;peek;sneak peek;exclusive sneak peek;exclusive sneak;#Hillary2016]","[]","[]","[]","[]",282,134,3663838,NA,14,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"2213","51865689","Twitter","Now open: the official #Hillary2016 store! Start shopping: http://t.co/mp8kHg2nbH http://t.co/5R3FNChIfE","2015-05-26 12:50:45Z","http://twitter.com/HillaryClinton/status/603181479057842177","[shopping;store;#Hillary2016]","[]","[]","[]","[]",535,328,3663838,NA,10,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"2225","51865687","Twitter","Pantsuit up. http://t.co/UPnIVjzYDs http://t.co/oC40gHAYHn","2015-05-26 14:37:09Z","http://twitter.com/HillaryClinton/status/603208255310065664","[pantsuit]","[]","[]","[]","[]",1318,800,3663838,NA,4,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"2228","51865685","Twitter","RT @HillaryforSC: .@HillaryClinton will be in South Carolina tomorrow! We'll be tweeting from her visits around the state—follow here! ...","2015-05-26 16:54:17Z","http://twitter.com/HillaryClinton/status/603242766718599168","[visits;tomorrow]","[]","[]","[South Carolina]","[]",0,162,3663838,NA,20,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"2233","51865683","Twitter","This week's Feed is about to hit inboxes. Make sure you're signed up before it goes out: http://t.co/Ru6EiR7lwX http://t.co/VTfIoZCmyK","2015-05-26 17:31:36Z","http://twitter.com/HillaryClinton/status/603252154002968576","[feed]","[]","[]","[]","[]",412,151,3663838,NA,19,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"2237","51865681","Twitter","Thanks, @jimmyfallon—but we actually prefer this. http://t.co/WAlkyO08Uy http://t.co/T1Dwl4si7q","2015-05-26 18:08:00Z","http://twitter.com/HillaryClinton/status/603261317139529729","[]","[]","[]","[]","[]",1112,512,3663838,NA,8,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"2239","51865679","Twitter","Today we celebrate Sally Ride—a pioneer who showed generations of girls that the sky is no longer the limit. http://t.co/Hk3Ywz62lO","2015-05-26 19:19:33Z","http://twitter.com/HillaryClinton/status/603279321688571905","[ride;pioneer;generations of girls]","[]","[]","[]","[]",2265,1345,3663838,NA,20,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"2242","51865677","Twitter","RT @stepbrightly: The #Hillary2016 store just opened and this rad decor item is in there: http://t.co/VaTgdhEiZY http://t.co/YHCzKgWrYI ...","2015-05-26 20:40:39Z","http://twitter.com/HillaryClinton/status/603299733235314689","[rad;decor;#Hillary2016]","[]","[]","[]","[]",0,158,3663838,NA,18,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"2251","51865675","Twitter","Your airfare = covered. All you have to do for a chance to meet Hillary is enter your email: http://t.co/WVtWnp9suL","2015-05-26 21:56:41Z","http://twitter.com/HillaryClinton/status/603318866769481729","[chance;airfare]","[]","[]","[]","[]",312,134,3663838,NA,19,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"2265","51865673","Twitter","These are going FAST—we've already had to order more! Get in on the second batch: http://t.co/OKehfqkW1z http://t.co/Wu4LgTc7Mv","2015-05-27 00:55:21Z","http://twitter.com/HillaryClinton/status/603363827741270016","[batch;second batch]","[]","[]","[]","[]",1219,472,3663838,NA,17,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"2278","51865671","Twitter","This pillow's place is in your house. Order yours before it sells out (again!): http://t.co/qKTexoi4Dm http://t.co/qbmQ60N2oX","2015-05-27 12:25:26Z","http://twitter.com/HillaryClinton/status/603537496257994752","[house]","[]","[]","[]","[]",983,387,3663838,NA,16,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"2295","51865669","Twitter","RT @HillaryforSC: Hillary's on her way to South Carolina! RT this to welcome her, and follow along with her trip here!  #HillaryInSC ...","2015-05-27 13:53:46Z","http://twitter.com/HillaryClinton/status/603559726270537728","[trip;#HillaryInSC]","[]","[]","[South Carolina]","[]",0,303,3663838,NA,23,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"2308","51865667","Twitter","5th Circuit is wrong on immigration. @POTUS followed precedent, took steps for families when GOP House wouldn't. Must continue the fight. -H","2015-05-27 15:36:55Z","http://twitter.com/HillaryClinton/status/603585683727491072","[circuit;precedent;wrong on immigration]","[]","[]","[]","[]",917,763,3663838,NA,22,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"2319","51865665","Twitter","RT @HillaryforSC: First stop in Columbia? Chicken, waffles, and good conversation at Kiki's Chicken and Waffles. #HillaryInSC ...","2015-05-27 17:25:31Z","http://twitter.com/HillaryClinton/status/603613011690008577","[chicken;waffles;#HillaryInSC]","[]","[]","[Columbia]","[]",0,282,3663838,NA,18,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"2326","51865663","Twitter","RT @HillaryforSC: Happening now! Hillary is joining SC women for a conversation about strong families and equal pay. #HillaryInSC ...","2015-05-27 18:18:39Z","http://twitter.com/HillaryClinton/status/603626383865212928","[equal pay;conversation;sc;#HillaryInSC]","[]","[]","[]","[Pay Discrimination;Equal Pay]",0,114,3663838,NA,20,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"2327","51865661","Twitter","RT @HillaryforSC: ""Everyday Americans need a champion…who will fight for them every single day. Not for some Americans but for ALL ...","2015-05-27 18:33:00Z","http://twitter.com/HillaryClinton/status/603629996431831040","[champion;single day;americans;#HillaryInSC]","[]","[]","[]","[]",0,162,3663838,NA,22,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"2328","51865659","Twitter","RT @HillaryforSC: HRC: ""When any parent is short-changed, the entire family is short-changed. And when families are short-changed, America ...","2015-05-27 18:35:52Z","http://twitter.com/HillaryClinton/status/603630718791643136","[families;parent;entire family]","[]","[]","[America]","[]",0,182,3663838,NA,20,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"2329","51865657","Twitter","RT @HillaryforSC: Hillary on equal pay: ""This is not a women’s issue. This is a family issue. This is an American economic issue."" ...","2015-05-27 18:39:00Z","http://twitter.com/HillaryClinton/status/603631506129551362","[women;issue;economic issue;family issue;#HillaryInSC]","[]","[]","[]","[Pay Discrimination;Equal Pay]",0,361,3663838,NA,24,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"2331","51865655","Twitter","RT @HillaryforSC: ""We need to raise wages for the lowest paid jobs in America—which are disproportionately held by women, especially women ...","2015-05-27 18:45:44Z","http://twitter.com/HillaryClinton/status/603633198464167937","[wages;women;women of color]","[]","[]","[America]","[Jobs]",0,366,3663838,NA,22,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"2337","51865653","Twitter","RT @ashleyburns316: Thanks Team @HillaryClinton for my personalized 'H'! Perks of being a Founding Donor #Hillary2016 ...","2015-05-27 19:50:40Z","http://twitter.com/HillaryClinton/status/603649539837399040","[donor;perks;#Hillary2016]","[]","[]","[]","[]",0,66,3663838,NA,17,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"2343","51865651","Twitter","How do you know Hillary will fight for equal pay? She's been doing it for years. Learn about her record and ideas: http://t.co/rtOLGS6c3X","2015-05-27 21:05:57Z","http://twitter.com/HillaryClinton/status/603668484627771392","[pay;equal pay;ideas]","[]","[]","[]","[Pay Discrimination;Equal Pay]",527,309,3663838,NA,23,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"2362","51865649","Twitter","Hillary on equal pay: ""This is not a women’s issue. This is a family issue. This is an American economic issue."" http://t.co/DY32ByokFW","2015-05-27 22:55:51Z","http://twitter.com/HillaryClinton/status/603696142044557312","[women;issue;economic issue;family issue]","[]","[]","[]","[Pay Discrimination;Equal Pay]",1654,1038,3663838,NA,22,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"2368","51865647","Twitter","RT @jackmenner: It's not exactly news, but I know what I'll be doing on Feb 1. #hillary2016 http://t.co/yzq5suvCFf","2015-05-27 23:35:54Z","http://twitter.com/HillaryClinton/status/603706223612063744","[news;#Hillary2016]","[]","[]","[]","[]",0,91,3663838,NA,18,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"2379","51865645","Twitter","Being a champion for everyday Americans isn't just about talking—it's also about listening. http://t.co/RjiNYWFXpU","2015-05-28 01:40:28Z","http://twitter.com/HillaryClinton/status/603737569180913665","[champion]","[]","[]","[]","[]",579,304,3663838,NA,14,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"2412","51865643","Twitter","Hometown pride. http://t.co/EIVHijRSfI","2015-05-28 12:48:17Z","http://twitter.com/HillaryClinton/status/603905631309983746","[pride;hometown;hometown pride]","[]","[]","[]","[]",999,299,3663838,NA,3,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
