"","releaseId","ContentType","Title","Date","Url","Keywords","Names","Organizations","Places","AssignedCategories","FavoritesLikes","RetweetsShares","FollowersCount","CommentsCount","WordCount","Source","Party","Gender","IsCurrent","SourceType","EducationLevel","Religion","Race","DateOfBirth","AgeRange","Industry","Military","PriorPublicOffice"
"19339","59914563","Twitter","Another fun town hall! Gov. Kasich was in Raymond, N.H. today to meet with voters #FITN #NHPolitics http://t.co/kXDdhMiFaQ","2015-09-12 17:48:07Z","http://twitter.com/JohnKasich/status/642756589351530496","[town hall;fun;voters;#FITN;#nhpolitics]","[]","[]","[]","[]",0,0,102292,NA,18,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"19340","59914617","Twitter","RT @melissagesing: Rep. Mary Ann Hanusa wears Hawkeye colors as she speaks on behalf of @JohnKasich in Phoenix. #gopwomendecide #GoHawks ...","2015-09-12 17:51:20Z","http://twitter.com/JohnKasich/status/642757401117106176","[behalf;colors;#gohawks]","[Mary Ann Hanusa]","[]","[Phoenix]","[]",0,0,102291,NA,21,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"19342","59914717","Twitter","Gov @JohnKasich will be on @FoxNewsSunday - Check your local listing here and tune in! http://t.co/rshCOX0WLg http://t.co/dWdmrNrCZt","2015-09-12 17:57:36Z","http://twitter.com/JohnKasich/status/642758977596604416","[listing;tune;local listing]","[]","[]","[]","[]",0,0,102292,NA,17,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"19378","59917229","Twitter","RT @StraffordNHGOP: @JohnKasich @StraffordNHGOP in Dover NH BBQ #nhpolitics #fitn #Kasich4Us http://t.co/hDQ7m1Y04k","2015-09-12 21:12:48Z","http://twitter.com/JohnKasich/status/642808100018221056","[#FITN;#nhpolitics;#Kasich4Us]","[]","[]","[Dover]","[]",0,0,102315,NA,12,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"19379","59917315","Twitter","Thx to @NewHampshireCR for giving me the chance to talk to you today. These folks are ready to win! #LeadTheEast2015 http://t.co/N17ZtfU2Dn","2015-09-12 21:20:39Z","http://twitter.com/JohnKasich/status/642810075329859584","[folks;thx]","[]","[]","[]","[]",0,0,102318,NA,21,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"19381","59917339","Twitter","Thank you to the @StraffordNHGOP for hosting Gov. Kasich today! #FITN #NHPolitics #Kasich4Us http://t.co/s146rFT9Uh","2015-09-12 21:25:07Z","http://twitter.com/JohnKasich/status/642811199403376640","[today;#FITN;#nhpolitics;#Kasich4Us]","[]","[]","[]","[]",0,0,102313,NA,14,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"19427","59922865","Twitter","How about those @ToledoFB Rockets? Way to represent Ohio well! -John https://t.co/mBWONJG6nP","2015-09-13 13:19:32Z","http://twitter.com/JohnKasich/status/643051385869725696","[rockets;school history;opponent;#18]","[]","[SEC]","[Arkansas;Toledo;Ohio;Little Rock]","[]",0,0,102366,NA,12,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"19471","59928167","Twitter","This sundown marks the beginning of the Jewish New Year. L 'Shana Tova and health & happiness to all celebrating! -John","2015-09-13 20:20:41Z","http://twitter.com/JohnKasich/status/643157373725577217","[happiness;sundown]","[]","[]","[Shana;Tova]","[]",0,0,102456,NA,21,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"19541","59964905","Twitter","If you live in N.H., hope you can join our #Kasich4Us team at the Debate Watch Party Weds evening! https://t.co/yqgPxdvA1v #FITN #NHPolitics","2015-09-14 14:45:11Z","http://twitter.com/JohnKasich/status/643435328255197184","[debate;evening;#FITN;#nhpolitics;#Kasich4Us]","[]","[]","[]","[]",0,0,102547,NA,22,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"19549","59965749","Twitter","Excited to announce our Georgia endorsements! @BillCowsert, @Fran_Millar & more! https://t.co/L5Pvc2uUqZ #Kasich4Us","2015-09-14 15:02:42Z","http://twitter.com/JohnKasich/status/643439735483052032","[endorsements;#Kasich4Us]","[]","[]","[Georgia]","[]",0,0,102544,NA,12,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"19550","59965777","Twitter","RT @NVGOP: Congratulations to @JohnKasich for being the first Republican presidential candidate to file for the Nevada Caucus! ...","2015-09-14 15:03:10Z","http://twitter.com/JohnKasich/status/643439854903291904","[candidate;congratulations;presidential candidate;republican presidential candidate]","[]","[]","[Nevada]","[]",0,0,102544,NA,19,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"19551","59965923","Twitter","BREAKING: Gov @JohnKasich is officially the 1st candidate to file for the @NVGOP caucus! #FirstInTheWest http://t.co/NQL0oVTA9k #Kasich4Us","2015-09-14 15:05:56Z","http://twitter.com/JohnKasich/status/643440552202125312","[caucus;candidate;#Kasich4Us]","[]","[]","[]","[]",0,0,102544,NA,17,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"19686","60156591","Twitter","Chip in $5 or more today and help us continue our #Momentum http://t.co/MkFWzzA0gN","2015-09-15 12:24:16Z","http://twitter.com/JohnKasich/status/643762252336787456","[chip;today;#momentum]","[]","[]","[]","[]",0,0,102653,NA,12,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"19688","60157069","Twitter","RT @bgittleson: Kasich already taking advantage of Twitter feature announced today allowing political donations directly from tweets ...","2015-09-15 12:33:46Z","http://twitter.com/JohnKasich/status/643764644541243392","[donations;political donations;tweets]","[]","[]","[]","[]",0,0,102651,NA,18,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"19691","60158153","Twitter","RT @TalKopan: First candidates to use the new Twitter donation feature: @ScottWalker and @JohnKasich http://t.co/HUZ2D5ZcK8","2015-09-15 12:55:53Z","http://twitter.com/JohnKasich/status/643770210814664704","[candidates;donation]","[]","[]","[]","[]",0,0,102650,NA,15,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"19707","60168465","Twitter","Two Pittsburgh guys. One show. See you on 9/22, @LateNightSeth. -John  #LNSM  http://t.co/K9yIyiPU0L","2015-09-15 14:15:13Z","http://twitter.com/JohnKasich/status/643790174917427200","[#LNSM;guys]","[]","[]","[Pittsburgh]","[]",0,0,102669,NA,13,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"19827","60250985","Twitter","While other candidates try to connect to Reagan, I actually served w/ him and campaigned for him. -John #CNNDebate https://t.co/nvAusxMKnp","2015-09-16 00:48:51Z","http://twitter.com/JohnKasich/status/643949632637153280","[candidates;#CNNdebate]","[]","[]","[]","[]",0,0,102867,NA,20,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"19864","60307635","Twitter","Tune in tonight at 8PM EDT for the #CNNDebate! Learn how you can help: http://t.co/37H6oC1rCL #Kasich4Us http://t.co/Z3I48dx4gQ","2015-09-16 13:24:56Z","http://twitter.com/JohnKasich/status/644139907225677824","[tonight;tune;#CNNdebate;#CNNDebate;tune in tonight;#Kasich4Us]","[]","[]","[]","[]",69,67,102937,NA,17,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"19941","60341225","Twitter","Member of the media? Be sure to follow @TeamJohnKasich for updates from our Communications team. #KasichForUs","2015-09-16 18:49:35Z","http://twitter.com/JohnKasich/status/644221611642613760","[media;updates]","[]","[]","[]","[]",22,6,103170,NA,16,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"19958","60348427","Twitter","Got my game face on! Ready to have some fun tonight at the #CNNDebate. -John http://t.co/sztZQwJ0AD","2015-09-16 20:01:58Z","http://twitter.com/JohnKasich/status/644239826372456448","[fun;game;fun tonight;game face;#CNNdebate]","[]","[]","[]","[]",113,50,103215,NA,16,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"19966","60351501","Twitter","RT @TeamJohnKasich: There are going to be two heavy hitters in the #CNNDebate spin room for @JohnKasich tonight. Thx Sens. Sununu & Lott. ...","2015-09-16 20:34:26Z","http://twitter.com/JohnKasich/status/644247995014189056","[spin;heavy hitters;hitters;spin room;#CNNdebate]","[]","[]","[Lott]","[]",0,19,103235,NA,24,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"19998","60374411","Twitter","Trent Lott knows why John Kasich stands out in a crowded GOP field.   ""He's got it all.""   #CNNDebate https://t.co/3UvIbih3D1","2015-09-16 21:51:53Z","http://twitter.com/JohnKasich/status/644267487291244544","[field;#CNNdebate]","[Trent Lott;John Kasich]","[]","[]","[]",56,34,103302,NA,19,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"20022","60376727","Twitter","Tune in to the #CNNDebate at 8PM EDT tonight to support Gov. @JohnKasich and pls RT our posts! http://t.co/DWzuMT0cwm","2015-09-16 22:26:59Z","http://twitter.com/JohnKasich/status/644276321816723456","[tonight;tune;#CNNdebate]","[]","[]","[]","[]",67,43,103346,NA,19,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"20076","60380497","Twitter","Relaxed and ready. Hope everyone can tune in to the #CNNDebate at 8pm EST. -John http://t.co/6lJ0JRBXfq","2015-09-16 23:14:42Z","http://twitter.com/JohnKasich/status/644288327361826820","[#CNNdebate;everyone]","[]","[]","[]","[]",115,41,103418,NA,16,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"20093","60381991","Twitter","We appreciate the support in New Hampshire tonight! https://t.co/990Q7yreY6","2015-09-16 23:43:09Z","http://twitter.com/JohnKasich/status/644295488607424513","[tonight;crowd;crowd tonight;#FITN;#nhpolitics]","[]","[]","[New Hampshire]","[Colleges]",29,13,103473,NA,9,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"20096","60382593","Twitter","Gov. Kasich is ready at the #ReaganLibrary. That same Reagan optimism will win back the White House. #CNNDebate https://t.co/PZ1FGoNwGY","2015-09-16 23:45:49Z","http://twitter.com/JohnKasich/status/644296157909245952","[optimism;#CNNdebate;#ReaganLibrary]","[]","[]","[]","[]",49,35,103479,NA,19,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"20106","60383007","Twitter","RT @TeamJohnKasich: Gov. Kasich is on record supporting a stronger Navy. Read it for yourself: http://t.co/FHHuHT0iYI","2015-09-16 23:50:47Z","http://twitter.com/JohnKasich/status/644297407769870336","[record]","[]","[]","[]","[]",0,19,103482,NA,16,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"20136","60385559","Twitter","Show your support with the latest #Kasich4Us gear! http://t.co/R6J1br8cg3 #CNNDebate #FITN http://t.co/yukCQWH7E4","2015-09-17 00:09:57Z","http://twitter.com/JohnKasich/status/644302234193276929","[gear;support;#FITN;#CNNdebate;#Kasich4Us]","[]","[]","[]","[]",29,10,103539,NA,12,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"20140","60385729","Twitter","RT @ChrisWidenerOH: Only one leader on stage has played role in balanced federal budget @JohnKasich and cut taxes $5B in his home state ...","2015-09-17 00:12:13Z","http://twitter.com/JohnKasich/status/644302802110431232","[stage;cut;cut taxes;balanced federal budget]","[]","[]","[]","[Government Budgets]",0,44,103548,NA,23,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"20157","60387459","Twitter","Check out our new online donation giving option - Show your support today! http://t.co/MkFWzzRB8l #Kasich4Us #CNNDebate @SquareCash","2015-09-17 00:27:19Z","http://twitter.com/JohnKasich/status/644306602514735104","[option;donation;online donation;#CNNdebate;support today;#Kasich4Us]","[]","[]","[]","[]",21,10,103623,NA,17,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"20159","60387509","Twitter","Want to talk balanced budgets?  Gov. Kasich is the only candidate on stage who balanced both a federal & state budget http://t.co/ft7SKAQS43","2015-09-17 00:27:41Z","http://twitter.com/JohnKasich/status/644306696257441792","[stage;candidate;balanced budgets;candidate on stage]","[]","[]","[]","[Government Budgets]",101,74,103631,NA,22,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"20164","60387939","Twitter","#Leadership https://t.co/BvKdMdprtK","2015-09-17 00:29:46Z","http://twitter.com/JohnKasich/status/644307218066636800","[horse;boom;dark horse;#leadership;#gopdebate]","[]","[]","[]","[]",148,68,103709,NA,2,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"20169","60389025","Twitter","RT @PhilHands: @JohnKasich is the grown up in the room. #livetoon #CNNDebate #GOPDebate http://t.co/TldEZS1StT","2015-09-17 00:32:03Z","http://twitter.com/JohnKasich/status/644307795613904897","[room;#gopdebate;#CNNdebate]","[]","[]","[]","[]",0,105,103761,NA,14,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"20185","60390249","Twitter","Kasich on the Iran Deal: ""It's a bad agreement and I never would have done it."" #CNNDebate","2015-09-17 00:42:04Z","http://twitter.com/JohnKasich/status/644310314893217792","[agreement;bad agreement;#CNNdebate]","[]","[]","[Iran]","[]",96,55,103866,NA,17,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"20186","60390331","Twitter","This is what leadership looks like. #CNNDebate https://t.co/oBftDXp4et","2015-09-17 00:42:31Z","http://twitter.com/JohnKasich/status/644310427841658880","[leadership;#CNNdebate]","[]","[]","[]","[]",202,147,103874,NA,8,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"20204","60391729","Twitter","RT @FoxNews: .@JohnKasich: ""I think it's important we get to the issues 'cause that's what the people want."" #GOPDebate","2015-09-17 00:49:55Z","http://twitter.com/JohnKasich/status/644312288820772865","[people;issues;#gopdebate]","[]","[]","[]","[]",0,351,103928,NA,19,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"20219","60392379","Twitter","Giving a free #Kasich4Us hat away - random from the first 250 RTs! GO!! #CNNDebate #FITN http://t.co/78UbLfQnXn","2015-09-17 00:55:16Z","http://twitter.com/JohnKasich/status/644313635519467520","[hat;#FITN;#CNNdebate;#Kasich4Us]","[]","[]","[]","[]",83,292,104019,NA,17,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"20224","60392429","Twitter","John Kasich has national security experience America needs. Learn about his priorities here: http://t.co/tu1y53faA5 #CNNDebate","2015-09-17 00:56:55Z","http://twitter.com/JohnKasich/status/644314051070201856","[priorities;experience;national security;#CNNdebate;national security experience;security experience]","[John Kasich]","[]","[America]","[National Security]",75,50,104024,NA,15,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"20228","60392491","Twitter","All life matters, and John Kasich has made its preservation a priority in Ohio. #Kasich4Us #CNNDebate http://t.co/WhVBl7ytVp","2015-09-17 00:57:45Z","http://twitter.com/JohnKasich/status/644314262924492800","[priority;preservation;life matters;#CNNdebate;#Kasich4Us]","[John Kasich]","[]","[Ohio]","[]",81,54,104031,NA,17,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"20243","60393617","Twitter","No governor in Ohio history has done more to preserve the sanctity of life than @JohnKasich. #Kasich4Us #CNNDebate http://t.co/n8xKAsRzQs","2015-09-17 01:03:30Z","http://twitter.com/JohnKasich/status/644315707686043648","[governor;sanctity;#CNNdebate;sanctity of life;#Kasich4Us]","[]","[]","[Ohio]","[]",68,40,104103,NA,19,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"20249","60394005","Twitter","Gov. Kasich has the national security experience America needs. 18 years on the Armed Services Committee. #CNNDebate http://t.co/UVB1iugnjp","2015-09-17 01:07:16Z","http://twitter.com/JohnKasich/status/644316655338676225","[security;experience;national security;#CNNdebate;national security experience;security experience]","[]","[]","[America]","[National Security;Armed Forces]",113,62,104130,NA,18,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"20292","60395879","Twitter","Liberals are again attacking @JohnKasich for defending the sanctity of life. He'll never back down. #CNNDebate https://t.co/FSiMWqkDmX","2015-09-17 01:27:47Z","http://twitter.com/JohnKasich/status/644321818644344832","[liberals;sanctity;#CNNdebate;american people;sanctity of life]","[]","[]","[]","[]",79,30,104344,NA,17,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"20306","60396525","Twitter","Before John Kasich, Ohio was 48th in job creation. Today, Ohio is a top ten state. #Kasich4Us #CNNDebate http://t.co/nnJNYZh1LQ","2015-09-17 01:32:56Z","http://twitter.com/JohnKasich/status/644323116345221120","[job;creation;job creation;#CNNdebate;#Kasich4Us]","[John Kasich]","[]","[Ohio]","[Employment Creation;Jobs]",124,79,104390,NA,19,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"20309","60396625","Twitter","Gov. Kasich has balanced the budget before and he can get it done again. #CNNDebate #Kasich4Us http://t.co/sDIMlmIi7x","2015-09-17 01:34:40Z","http://twitter.com/JohnKasich/status/644323553207193600","[budget;#CNNdebate;#Kasich4Us]","[]","[]","[]","[]",108,69,104403,NA,17,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"20315","60396781","Twitter","No one has more experience at balancing budgets than @JohnKasich. Nobody.  #Kasich4Us #CNNDebate http://t.co/RGwULyUBxr","2015-09-17 01:38:15Z","http://twitter.com/JohnKasich/status/644324455070568452","[experience;nobody;#CNNdebate;#Kasich4Us]","[]","[]","[]","[]",164,95,104466,NA,14,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"20321","60396995","Twitter","Giving 5 free #Kasich4Us bumper stickers away - random from the first 250 RTs! GO!! #CNNDebate http://t.co/3Xc4j84WLw","2015-09-17 01:42:26Z","http://twitter.com/JohnKasich/status/644325506901405696","[stickers;bumper;bumper stickers;#CNNdebate;#Kasich4Us]","[]","[]","[]","[]",103,322,104537,NA,17,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"20355","60398575","Twitter","Americans want a President able to lead from Day One. John Kasich is ready. #CNNDebate #Kasich4Us https://t.co/muERGbyjEV","2015-09-17 02:02:53Z","http://twitter.com/JohnKasich/status/644330654885220352","[#CNNdebate;#Kasich4Us]","[John Kasich]","[]","[]","[]",145,77,104913,NA,17,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"20371","60399495","Twitter","Want to make sure Hillary doesn't win Ohio, the ultimate swing state? #CNNDebate https://t.co/UAtveQBV3z","2015-09-17 02:10:37Z","http://twitter.com/JohnKasich/status/644332600035778560","[state;swing;#CNNdebate;swing state]","[]","[]","[Ohio]","[]",196,123,105004,NA,14,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"20400","60400301","Twitter","#Leadership  https://t.co/ebHVgkDEv5","2015-09-17 02:27:50Z","http://twitter.com/JohnKasich/status/644336932172918784","[sense;unity;#leadership;#gopdebate;sense of hope;sense of unity]","[]","[]","[]","[]",85,41,105317,NA,2,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"20413","60400625","Twitter","ON ISIS: It's time to wake up. It's time to call ISIS out for what they are -- murderers and rapists. #CNNDebate https://t.co/zutpghsUrg","2015-09-17 02:36:59Z","http://twitter.com/JohnKasich/status/644339236095717376","[murderers;rapists;#CNNdebate]","[]","[]","[]","[]",115,72,105422,NA,23,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"20421","60400737","Twitter","Big thanks to a group of our supporters in NH mobilizing for a debate watch party in Manchester.  #FITN #NHPolitics http://t.co/XiLXTqpPqw","2015-09-17 02:40:44Z","http://twitter.com/JohnKasich/status/644340178560004096","[debate;supporters;debate watch party;debate watch;watch party;#FITN;#nhpolitics]","[]","[]","[Manchester]","[]",49,16,105478,NA,21,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"20425","60400753","Twitter","This is leadership. #CNNDebate #Kasich4Us http://t.co/v2FTQzSJec","2015-09-17 02:42:59Z","http://twitter.com/JohnKasich/status/644340745315291136","[leadership;#CNNdebate;#Kasich4Us]","[]","[]","[]","[]",153,115,105507,NA,6,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"20440","60401045","Twitter","The challenges facing us are great. America needs a leader who knows how to bring people together to solve them. http://t.co/Karf4GUmiZ","2015-09-17 02:53:49Z","http://twitter.com/JohnKasich/status/644343472703451136","[leader;challenges]","[]","[]","[America]","[]",132,65,105626,NA,21,"Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
